case,degree,t,energy,integrated_work,work_defect,norm_defect
slow,3,0.8,0.02386597902609429,0.023865979026053998,4.029068745303732e-14,7.105427357601002e-15
slow,3,0.9,0.02993599886846782,0.029935998868463366,4.454769886308441e-15,2.4424906541753444e-15
slow,3,1.0,0.0365881482797403,0.03658814827975443,-1.4127587988355117e-14,-8.215650382226158e-15
slow,3,1.1,0.04377999029947348,0.043779990299469634,3.8441472227646045e-15,2.886579864025407e-15
slow,3,1.2000000000000002,0.05146562417685431,0.05146562417699964,-1.45328193923433e-13,-5.873079800267078e-14
slow,3,1.3,0.05959605534162342,0.05959605534158949,3.3931191190106347e-14,2.5757174171303632e-14
slow,3,1.4000000000000001,0.0681195970769035,0.06811959707707267,-1.6917023337725823e-13,-1.006972283335017e-13
slow,3,1.5,0.0769822906987215,0.07698229069866928,5.22221155208058e-14,4.8183679268731794e-14
slow,3,1.6,0.08612833033771494,0.0861283303377529,-3.795574965437254e-14,-3.11972669919669e-14
slow,3,1.7000000000000002,0.09550047938427549,0.09550047938423098,4.450606549966096e-14,4.884981308350689e-14
slow,3,1.8,0.10504046800725297,0.10504046800725463,-1.6514567491299204e-15,-1.1102230246251565e-16
slow,3,1.9000000000000001,0.11468936474459562,0.11468936474461107,-1.544597783009749e-14,-6.328271240363392e-15
slow,3,2.0,0.1243879193225037,0.1243879193225037,0.0,4.440892098500626e-16
slow,3,2.1,0.13407687815116098,0.1340768781511954,-3.441691376337985e-14,-2.3314683517128287e-14
slow,3,2.2,0.14369727768831128,0.14369727768829074,2.0539125955565396e-14,3.774758283725532e-15
slow,3,2.3000000000000003,0.15319072358471988,0.15319072358472305,-3.164135620181696e-15,-1.4432899320127035e-15
slow,3,2.4000000000000004,0.16249966485914324,0.16249966485915737,-1.4127587988355117e-14,-5.88418203051333e-15
slow,3,2.5,0.17156767210146953,0.17156767210147209,-2.55351295663786e-15,-1.9984014443252818e-15
slow,3,2.6,0.18033972695303804,0.1803397269530674,-2.936539900133539e-14,5.10702591327572e-15
slow,3,2.7,0.18876252710207506,0.18876252710207084,4.218847493575595e-15,-1.354472090042691e-14
slow,3,2.8000000000000003,0.19678480722030403,0.19678480722030872,-4.690692279041286e-15,-1.3322676295501878e-15
slow,3,2.9000000000000004,0.20435767219340376,0.20435767219341777,-1.4016565685892601e-14,-4.773959005888173e-15
slow,3,3.0,0.21143493527210885,0.2114349352721128,-3.941291737419306e-15,-1.9984014443252818e-15
slow,3,3.1,0.21797345091164508,0.21797345091165143,-6.356026815979021e-15,-1.5543122344752192e-15
slow,3,3.2,0.22393343050952874,0.22393343050953501,-6.2727600891321345e-15,-1.887379141862766e-15
slow,3,3.3000000000000003,0.22927872921546466,0.22927872921546918,-4.524158825347513e-15,-1.4432899320127035e-15
slow,3,3.4000000000000004,0.23397709348841594,0.23397709348843101,-1.50712775592865e-14,-7.882583474838611e-15
slow,3,3.5,0.23800036191235005,0.23800036191234278,7.271960811294775e-15,5.773159728050814e-15
slow,3,3.6,0.24132461555681936,0.24132461555682347,-4.107825191113079e-15,-1.3322676295501878e-15
slow,3,3.7,0.24393027835911896,0.24393027835916442,-4.546363285840016e-14,-1.8318679906315083e-14
slow,3,3.8000000000000003,0.24580217201956592,0.24580217201953072,3.519406988061746e-14,1.3100631690576847e-14
slow,3,3.9000000000000004,0.24692953318777458,0.24692953318777888,-4.3021142204224816e-15,-1.6653345369377348e-15
slow,3,4.0,0.24730600281875784,0.24730600281876225,-4.413136522884997e-15,-1.5543122344752192e-15
slow,4,0.0,0.0,0.0,0.0,0.0
slow,4,0.1,0.00038533325125696425,0.00038533325125711875,-1.5449880957918438e-16,-1.1102230246251565e-16
slow,4,0.2,0.001538955390546892,0.0015389553905463206,5.713745448998608e-16,-1.9984014443252818e-15
slow,4,0.30000000000000004,0.003453737134455282,0.003453737134454852,4.3021142204224816e-16,2.220446049250313e-16
slow,4,0.4,0.0061178100815253225,0.006117810081541756,-1.6433902849666282e-14,-1.4432899320127035e-15
slow,4,0.5,0.009514593577026062,0.009514593577008146,1.7916224059888464e-14,-4.440892098500626e-16
slow,4,0.6000000000000001,0.013622843839987752,0.013622843839985658,2.093811235504006e-15,6.661338147750939e-16
slow,4,0.7000000000000001,0.018416734680083122,0.01841673468012097,-3.784819679886198e-14,-6.994405055138486e-15
slow,4,0.8,0.023865979026091715,0.023865979026069482,2.223221606811876e-14,6.217248937900877e-15
slow,4,0.9,0.029935998868454442,0.029935998868489203,-3.476038901162326e-14,-3.552713678800501e-15
slow,4,1.0,0.03658814827981708,0.03658814827972078,9.629796959842452e-14,3.241851231905457e-14
slow,4,1.1,0.04377999029947012,0.04377999029946488,5.2388648974499574e-15,3.774758283725532e-15
slow,4,1.2000000000000002,0.05146562417719932,0.05146562417707656,1.2275597205402278e-13,6.328271240363392e-14
slow,4,1.3,0.059596055341565424,0.05959605534155781,7.61196661258623e-15,6.8833827526759706e-15
slow,4,1.4000000000000001,0.06811959707745094,0.0681195970773654,8.554268404736831e-14,7.283063041541027e-14
slow,4,1.5,0.07698229069857167,0.07698229069857049,1.1796119636642288e-15,2.4424906541753444e-15
slow,4,1.6,0.08612833033779961,0.0861283303378037,-4.093947403305265e-15,1.199040866595169e-14
slow,4,1.7000000000000002,0.09550047938411818,0.09550047938412211,-3.927413949611491e-15,-1.887379141862766e-15
slow,4,1.8,0.1050404680069996,0.10504046800706848,-6.888933867799096e-14,-5.895284260759581e-14
slow,4,1.9000000000000001,0.11468936474469962,0.1146893647446893,1.0325074129013956e-14,8.659739592076221e-15
slow,4,2.0,0.1243879193224178,0.12438791932245052,-3.272382365082649e-14,-2.731148640577885e-14
slow,4,2.1,0.13407687815131517,0.13407687815128605,2.911559882079473e-14,1.4432899320127035e-14
slow,4,2.2,0.14369727768830654,0.14369727768831023,-3.6914915568786455e-15,-1.6653345369377348e-15
slow,4,2.3000000000000003,0.1531907235847348,0.15319072358474367,-8.881784197001252e-15,-5.440092820663267e-15
slow,4,2.4000000000000004,0.1624996648591538,0.16249966485915884,-5.051514762044462e-15,-1.4432899320127035e-15
slow,4,2.5,0.1715676721015381,0.1715676721015883,-5.0209836288672705e-14,1.1102230246251565e-15
slow,4,2.6,0.18033972695295827,0.18033972695295294,5.329070518200751e-15,-1.1435297153639112e-14
slow,4,2.7,0.18876252710212313,0.18876252710213098,-7.854827899222983e-15,-8.881784197001252e-16
slow,4,2.8000000000000003,0.19678480722026098,0.19678480722026306,-2.0816681711721685e-15,-1.7319479184152442e-14
slow,4,2.9000000000000004,0.2043576721933794,0.20435767219338588,-6.467049118441537e-15,-1.5543122344752192e-15
slow,4,3.0,0.21143493527212495,0.21143493527214552,-2.0566881531181025e-14,-2.7755575615628914e-15
slow,4,3.1,0.21797345091162756,0.21797345091163128,-3.7192471324942744e-15,-1.6653345369377348e-15
slow,4,3.2,0.22393343050950773,0.2239334305095143,-6.5780714209040525e-15,-2.220446049250313e-15
slow,4,3.3000000000000003,0.22927872921545228,0.22927872921546025,-7.965850201685498e-15,-1.3322676295501878e-15
slow,4,3.4000000000000004,0.23397709348841964,0.23397709348842516,-5.523359547510154e-15,-1.887379141862766e-15
slow,4,3.5,0.23800036191226281,0.23800036191229243,-2.961519918187605e-14,-1.509903313490213e-14
slow,4,3.6,0.24132461555684886,0.24132461555682733,2.1538326677728037e-14,1.0880185641326534e-14
slow,4,3.7,0.24393027835916803,0.24393027835917075,-2.7200464103316335e-15,-7.771561172376096e-16
slow,4,3.8000000000000003,0.24580217201946042,0.24580217201950205,-4.163336342344337e-14,-1.3655743202889425e-14
slow,4,3.9000000000000004,0.24692953318777358,0.24692953318776795,5.6343818499726694e-15,1.7763568394002505e-15
slow,4,4.0,0.24730600281874462,0.24730600281875045,-5.828670879282072e-15,-2.220446049250313e-15
slow,5,0.0,0.0,0.0,0.0,0.0
slow,5,0.1,0.00038533325125696425,0.00038533325125711897,-1.5471565001368148e-16,-1.1102230246251565e-16
slow,5,0.2,0.0015389553905465706,0.001538955390544702,1.8685140240615183e-15,-2.220446049250313e-15
slow,5,0.30000000000000004,0.003453737134455323,0.0034537371344548072,5.156465532341059e-16,2.220446049250313e-16
slow,5,0.4,0.006117810081526819,0.006117810081551142,-2.43234252184088e-14,-2.55351295663786e-15
slow,5,0.5,0.009514593577026276,0.009514593577006174,2.010197563961924e-14,6.661338147750939e-16
slow,5,0.6000000000000001,0.013622843839986597,0.013622843839984624,1.9723805921856297e-15,6.661338147750939e-16
slow,5,0.7000000000000001,0.018416734680079778,0.018416734680074626,5.152128723651117e-15,-4.884981308350689e-15
slow,5,0.8,0.023865979026086035,0.023865979026083665,2.3696322681843185e-15,1.9984014443252818e-15
slow,5,0.9,0.0299359988684288,0.029935998868538007,-1.0920778170664391e-13,-2.0650148258027912e-14
slow,5,1.0,0.03658814827978939,0.036588148279739725,4.9661663670264033e-14,2.19824158875781e-14
slow,5,1.1,0.04377999029933416,0.043779990299490715,-1.5655532425995489e-13,-3.952393967665557e-14
slow,5,1.2000000000000002,0.05146562417722688,0.05146562417710185,1.2503192925450435e-13,7.704947790898586e-14
slow,5,1.3,0.05959605534122516,0.059596055341420234,-1.950731243205439e-13,-8.504308368628699e-14
slow,5,1.4000000000000001,0.06811959707757481,0.068119597077452,1.2281842209915794e-13,1.0236256287043943e-13
slow,5,1.5,0.07698229069809866,0.07698229069826829,-1.696282003749161e-13,-1.1945999744966684e-13
slow,5,1.6,0.08612833033809648,0.08612833033801744,7.904787935331115e-14,7.949196856316121e-14
slow,5,1.7000000000000002,0.095500479384002,0.09550047938403894,-3.6942671144402084e-14,-3.3306690738754696e-14
slow,5,1.8,0.10504046800746947,0.10504046800741285,5.6621374255882984e-14,5.995204332975845e-14
slow,5,1.9000000000000001,0.11468936474467235,0.11468936474467635,-3.9968028886505635e-15,-9.992007221626409e-16
slow,5,2.0,0.124387919322573,0.12438791932255801,1.4988010832439613e-14,1.7985612998927536e-14
slow,5,2.1,0.1340768781512706,0.1340768781512768,-6.217248937900877e-15,-1.9984014443252818e-15
slow,5,2.2,0.1436972776883213,0.14369727768832743,-6.13398221105399e-15,-1.6653345369377348e-15
slow,5,2.3000000000000003,0.1531907235847495,0.1531907235847556,-6.106226635438361e-15,-1.887379141862766e-15
slow,5,2.4000000000000004,0.16249966485916215,0.1624996648591685,-6.356026815979021e-15,-1.9984014443252818e-15
slow,5,2.5,0.17156767210148932,0.17156767210149554,-6.217248937900877e-15,-1.9984014443252818e-15
slow,5,2.6,0.18033972695299735,0.18033972695300352,-6.161737786669619e-15,-1.887379141862766e-15
slow,5,2.7,0.1887625271021178,0.18876252710212396,-6.161737786669619e-15,-1.7763568394002505e-15
slow,5,2.8000000000000003,0.19678480722029948,0.1967848072203057,-6.217248937900877e-15,-2.220446049250313e-15
slow,5,2.9000000000000004,0.2043576721933777,0.20435767219338383,-6.13398221105399e-15,-1.887379141862766e-15
slow,5,3.0,0.21143493527209814,0.21143493527210436,-6.217248937900877e-15,-2.1094237467877974e-15
slow,5,3.1,0.21797345091162812,0.2179734509116344,-6.2727600891321345e-15,-2.1094237467877974e-15
slow,5,3.2,0.22393343050951015,0.2239334305095165,-6.356026815979021e-15,-2.1094237467877974e-15
slow,5,3.3000000000000003,0.22927872921544815,0.2292787292154547,-6.5503158452884236e-15,-2.3314683517128287e-15
slow,5,3.4000000000000004,0.23397709348842124,0.2339770934884279,-6.661338147750939e-15,-2.1094237467877974e-15
slow,5,3.5,0.2380003619123104,0.2380003619123169,-6.522560269672795e-15,-1.9984014443252818e-15
slow,5,3.6,0.2413246155568082,0.24132461555681342,-5.218048215738236e-15,-1.3322676295501878e-15
slow,5,3.7,0.24393027835917075,0.24393027835917422,-3.469446951953614e-15,-7.771561172376096e-16
slow,5,3.8000000000000003,0.24580217201950805,0.2458021720195137,-5.662137425588298e-15,-1.6653345369377348e-15
slow,5,3.9000000000000004,0.24692953318776387,0.24692953318776978,-5.9119376061289586e-15,-1.887379141862766e-15
slow,5,4.0,0.24730600281874693,0.24730600281875315,-6.217248937900877e-15,-2.1094237467877974e-15
slow,6,0.0,0.0,0.0,0.0,0.0
slow,6,0.1,0.00038533325125696425,0.00038533325125711897,-1.5471565001368148e-16,-1.1102230246251565e-16
slow,6,0.2,0.0015389553905462334,0.0015389553905428956,3.337824808213874e-15,-2.886579864025407e-15
slow,6,0.30000000000000004,0.003453737134455293,0.00345373713445437,9.228728892196614e-16,0.0
slow,6,0.4,0.006117810081526684,0.006117810081554193,-2.750837752030222e-14,-4.218847493575595e-15
slow,6,0.5,0.009514593577027304,0.00951459357701069,1.6615181452905858e-14,8.881784197001252e-16
slow,6,0.6000000000000001,0.013622843839987029,0.013622843839991503,-4.4738518445441855e-15,-2.220446049250313e-16
slow,6,0.7000000000000001,0.018416734680079844,0.018416734680032514,4.7330195318551205e-14,1.3322676295501878e-15
slow,6,0.8,0.023865979026085542,0.02386597902607998,5.5615234639816435e-15,2.886579864025407e-15
slow,6,0.9,0.02993599886844484,0.0299359988684736,-2.876171523169546e-14,-1.4099832412739488e-14
slow,6,1.0,0.036588148279751445,0.036588148279748205,3.2404634531246757e-15,2.886579864025407e-15
slow,6,1.1,0.04377999029930564,0.04377999029946429,-1.5865087021893487e-13,-5.651035195342047e-14
slow,6,1.2000000000000002,0.05146562417703461,0.05146562417703525,-6.38378239159465e-16,-4.440892098500626e-16
slow,6,1.3,0.059596055341547556,0.059596055341548194,-6.38378239159465e-16,-3.3306690738754696e-16
slow,6,1.4000000000000001,0.06811959707728553,0.06811959707728614,-6.106226635438361e-16,-4.440892098500626e-16
slow,6,1.5,0.07698229069857303,0.0769822906985736,-5.689893001203927e-16,0.0
slow,6,1.6,0.08612833033784127,0.08612833033784187,-5.967448757360216e-16,-4.440892098500626e-16
slow,6,1.7000000000000002,0.09550047938412408,0.09550047938412465,-5.689893001203927e-16,-4.440892098500626e-16
slow,6,1.8,0.10504046800725103,0.10504046800725152,-4.85722573273506e-16,-1.1102230246251565e-16
slow,6,1.9000000000000001,0.11468936474464231,0.11468936474464278,-4.718447854656915e-16,-3.3306690738754696e-16
slow,6,2.0,0.12438791932248577,0.12438791932248645,-6.800116025829084e-16,-4.440892098500626e-16
slow,6,2.1,0.1340768781512213,0.1340768781512219,-6.106226635438361e-16,-5.551115123125783e-16
slow,6,2.2,0.14369727768826837,0.14369727768826895,-5.828670879282072e-16,-5.551115123125783e-16
slow,6,2.3000000000000003,0.15319072358469796,0.15319072358469848,-5.273559366969494e-16,-5.551115123125783e-16
slow,6,2.4000000000000004,0.16249966485911646,0.1624996648591171,-6.38378239159465e-16,-5.551115123125783e-16
slow,6,2.5,0.1715676721014535,0.17156767210145404,-5.551115123125783e-16,-5.551115123125783e-16
slow,6,2.6,0.1803397269529739,0.1803397269529744,-4.996003610813204e-16,-4.440892098500626e-16
slow,6,2.7,0.18876252710210806,0.18876252710210856,-4.996003610813204e-16,-5.551115123125783e-16
slow,6,2.8000000000000003,0.19678480722030417,0.19678480722030478,-6.106226635438361e-16,-5.551115123125783e-16
slow,6,2.9000000000000004,0.20435767219339485,0.20435767219339543,-5.828670879282072e-16,-6.661338147750939e-16
slow,6,3.0,0.21143493527212545,0.211434935272126,-5.551115123125783e-16,-5.551115123125783e-16
slow,6,3.1,0.21797345091166256,0.2179734509116631,-5.273559366969494e-16,-5.551115123125783e-16
slow,6,3.2,0.2239334305095485,0.22393343050954906,-5.551115123125783e-16,-3.3306690738754696e-16
slow,6,3.3000000000000003,0.22927872921548742,0.22927872921548798,-5.551115123125783e-16,-3.3306690738754696e-16
slow,6,3.4000000000000004,0.233977093488459,0.23397709348845946,-4.718447854656915e-16,-3.3306690738754696e-16
slow,6,3.5,0.23800036191234436,0.23800036191234475,-3.885780586188048e-16,-2.220446049250313e-16
slow,6,3.6,0.24132461555683557,0.24132461555683607,-4.996003610813204e-16,-3.3306690738754696e-16
slow,6,3.7,0.24393027835919218,0.2439302783591926,-4.163336342344337e-16,-3.3306690738754696e-16
slow,6,3.8000000000000003,0.24580217201952945,0.2458021720195298,-3.608224830031759e-16,-3.3306690738754696e-16
slow,6,3.9000000000000004,0.24692953318778368,0.246929533187784,-3.0531133177191805e-16,-4.440892098500626e-16
slow,6,4.0,0.2473060028187664,0.24730600281876675,-3.3306690738754696e-16,-2.220446049250313e-16
