beta,time_exponent_p,time_step,dimensionless_gap,physical_gap_in_chosen_units,large_beta_asymptote
112201.84543019629,0.5,0.0029853826189179603,1.3368823646582733e-05,0.004478093883801135,0.00447807392837694
112201.84543019629,1.0,8.91250938133746e-06,1.3368823646582733e-05,1.500006684377429,1.5
112201.84543019629,1.5,2.6607250597988113e-08,1.3368823646582733e-05,502.45039777216243,502.44815873674133
125892.54117941688,0.5,0.002818382931264452,1.1914970842838227e-05,0.004227591187366665,0.004227574396896678
125892.54117941688,1.0,7.943282347242805e-06,1.1914970842838227e-05,1.500005957483563,1.5
125892.54117941688,1.5,2.2387211385683355e-08,1.1914970842838227e-05,532.2221976452978,532.2200838503635
141253.75446227554,0.5,0.0026607250597988088,1.0619224354834352e-05,0.003991101717077572,0.003991087589698213
141253.75446227554,1.0,7.079457843841374e-06,1.0619224354834352e-05,1.5000053095975878,1.5
141253.75446227554,1.5,1.8836490894897983e-08,1.0619224354834352e-05,563.7581019780417,563.7561064326665
158489.3192461114,0.5,0.0025118864315095794,9.464390025494961e-06,0.003767841534064542,0.003767829647264369
158489.3192461114,1.0,6.3095734448019305e-06,9.464390025494961e-06,1.5000047322203833,1.5
158489.3192461114,1.5,1.5848931924611126e-08,9.464390025494961e-06,597.1626397611133,597.160755830246
177827.94100389228,0.5,0.0023713737056616554,8.435143595012745e-06,0.0035570705599348757,0.003557060558492483
177827.94100389228,1.0,5.623413251903491e-06,8.435143595012745e-06,1.5000042175732862,1.5
177827.94100389228,1.5,1.333521432163324e-08,8.435143595012745e-06,632.5465336787812,632.5447551428734
199526.23149688786,0.5,0.0022387211385683403,7.5178273437149534e-06,0.0033580901230613274,0.0033580817078525107
199526.23149688786,1.0,5.011872336272725e-06,7.5178273437149534e-06,1.5000037589357034,1.5
199526.23149688786,1.5,1.1220184543019642e-08,7.5178273437149534e-06,670.0270672813472,670.0253882264445
223872.11385683424,0.5,0.0021134890398366453,6.700268846788811e-06,0.003170240640238515,0.003170233559754968
223872.11385683424,1.0,4.466835921509625e-06,6.700268846788811e-06,1.5000033501397043,1.5
223872.11385683424,1.5,9.440608762859216e-09,6.700268846788811e-06,709.72847356504,709.7268884422211
251188.6431509582,0.5,0.001995262314968879,5.971619445057472e-06,0.0029928994299431824,0.0029928934724533186
251188.6431509582,1.0,3.981071705534969e-06,5.971619445057472e-06,1.5000029858178645,1.5
251188.6431509582,1.5,7.943282347242805e-09,5.971619445057472e-06,751.7823468947043,751.7808504409087
281838.2931264455,0.5,0.0018836490894898002,5.322210280532443e-06,0.002825478646860919,0.0028254736342347
281838.2931264455,1.0,3.548133892335753e-06,5.322210280532443e-06,1.5000026611252844,1.5
281838.2931264455,1.5,6.683439175686142e-09,5.322210280532443e-06,796.3280790965002,796.3266663464827
316227.7660168379,0.5,0.001778279410038923,4.743423990277921e-06,0.0026674233326325794,0.0026674191150583846
316227.7660168379,1.0,3.1622776601683796e-06,4.743423990277921e-06,1.500002371716262,1.5
316227.7660168379,1.5,5.623413251903492e-09,4.743423990277921e-06,843.5133214995893,843.5119877855236
354813.3892335753,0.5,0.0016788040181225606,4.227580354474583e-06,0.0025182095758874636,0.002518206027183841
354813.3892335753,1.0,2.818382931264455e-06,4.227580354474583e-06,1.5000021138284063,1.5
354813.3892335753,1.5,4.731512589614808e-09,4.227580354474583e-06,893.4944744210752,893.4932152935155
398107.17055349774,0.5,0.0015848931924611126,3.767834379454902e-06,0.002377342774502043,0.002377339788691669
398107.17055349774,1.0,2.511886431509577e-06,3.767834379454902e-06,1.5000018839189848,1.5
398107.17055349774,1.5,3.981071705534965e-09,3.767834379454902e-06,946.4372053928105,946.4360167202906
446683.5921509635,0.5,0.0014962356560944327,3.3580854667931944e-06,0.0022443559964067943,0.0022443534841416492
446683.5921509635,1.0,2.2387211385683376e-06,3.3580854667931944e-06,1.5000016790571291,1.5
446683.5921509635,1.5,3.3496543915782724e-09,3.3580854667931944e-06,1002.5169985405417,1002.5158763529223
501187.2336272725,0.5,0.001412537544622754,2.9928964581798618e-06,0.002118808430666651,0.002118806316934131
501187.2336272725,1.0,1.9952623149688787e-06,2.9928964581798618e-06,1.5000014964080268,1.5
501187.2336272725,1.5,2.8183829312644522e-09,2.9928964581798618e-06,1061.9197359519612,1061.918676576207
562341.3251903491,0.5,0.001333521432163324,2.6674214869905736e-06,0.0020002839269431996,0.002000282148244986
562341.3251903491,1.0,1.7782794100389227e-06,2.6674214869905736e-06,1.5000013338354907,1.5
562341.3251903491,1.5,2.371373705661655e-09,2.6674214869905736e-06,1124.8423142341946,1124.8413139986837
630957.3444801943,0.5,0.0012589254117941662,2.377341672656293e-06,0.0018883896141775455,0.0018883881176912493
