epsilon,beta,gamma,L,state_term,dynamic_term,envelope
0.007585775750291836,1/2,3/2,11,0.0004349973515548958901778606326896246427237762861586642365731398644004218,0.6675430779508189909396314207922661689301408818802074582796766447949068,0.6679780753023738868298092814249557935728646581663661225162497846593072
0.008317637711026709,1/2,3/2,10,0.0004997189745047273414183303096553764443297652175749450521163495617569398,0.5769351418371594994127653462423769673258115412481246220517018961977214,0.5774348608116642267541836765520323437701413064656995671038182457594783
0.009120108393559097,1/2,3/2,10,0.0005741009134973701618293897088062607938784880120032971201621121177207437,0.6454853526426130772089754231803883191500753379344710309378278101405714,0.6460594535561104473708048128891945799439538259464743280579899222582922
0.01,1/2,3/2,10,0.0006595930338221708248232275042178808253075660350542516170435616860513971,0.7204565175819268340301581048936900789923750380567301341519020307842561,0.7211161106157490048549813323979079598176826040917843857689455924703075
0.01096478196143185,1/2,3/2,9,0.0007578648806468194462790626057205559050341638257922308168744359742719442,0.6064727252071840367957218285634496672303467827399523185174827739908178,0.6072305900878308562420008911691702231353809465657445493343572099650897
0.012022644346174132,1/2,3/2,9,0.0008708395062728732660215643047502569692330106017963123149437329027020869,0.6755022234415146674344239174191349287176489126576868020737193809798027,0.6763730629477875407004454817238851856868819232594831143886631138825048
0.013182567385564075,1/2,3/2,8,0.001000732647669731464304104288326207835433479636333252302679354260053926,0.5505712656140199612849888707062864464141673720923930633486724971693381,0.551571998261689692749292974994612654249600851728726315651351851429392
0.01445439770745928,1/2,3/2,8,0.001150098137355661706275601776286444009017782603950232131881677655497645,0.6121245518293221886189534339379610291607360343488414881951808355421979,0.6132746499666778503252290357142474731697538169527917203270625131976956
0.01584893192461114,1/2,3/2,7,0.001321880585999498851652176345504321000375597067441592713198163341807124,0.4791229357412989736996171382504364185384221991176097313944068352006893,0.4804448163272984725512693145959407395387977961850513241076049985424964
0.017378008287493762,1/2,3/2,7,0.001519476560190829850059443704638859550676589288320605588291932196804511,0.5319609265018707292987533514253710257609576077254815495991444293873855,0.53348040306206155914881279513000988531163419701380215518743636158419
0.019054607179632484,1/2,3/2,7,0.001746805700000628090890377913251176287927075810545459934609306057940191,0.5888212006471118183357578994614042868880374536226847576951351453637127,0.5905680063471124464266482773746554631759645294332302176297444514216529
0.02089296130854041,1/2,3/2,6,0.002008393486064111875459153839108159053969620608437761677373885653648999,0.4382341445195480133397920310339674176416719995538729124325340396038658,0.4402425380056121252152511848730755766956416201623106741099079252575148
0.022908676527677724,1/2,3/2,6,0.002309467684702601667227404288928493058237387876225074082898782976964319,0.484721568057118957753553849667202127988678894093330692635997329953596,0.4870310357418215594207812539561306210469162819695557667188961129305603
0.025118864315095794,1/2,3/2,6,0.002656070884221178464702611593494291387626169403605531400929812952030071,0.5343274613944709316601519789763628543470932793569032419488051129055538,0.5369835322786921101248545905698571457347194487605087733497349258575838
0.02754228703338166,1/2,3/2,6,0.00305519200122595702938160139529882207942428580543895183864476836653854,0.5868526645042430139162651586543838797870885531274964323326306598504118,0.5899078565054689709456467600496827018665128389329353841712754282169504
0.03019951720402016,1/2,3/2,5,0.003514920201822867945585814454406096615259601898031657157764493399503247,0.409909573571161400281044856469025095106301361948334764603856743369262,0.4134244937729842682266306709234311917215609638463664217616212367687653
0.03311311214825911,1/2,3/2,5,0.004044625373242378444511169435568719786183650346777128975126073490132564,0.4504004435558613086742840578239405814569407162616863816807563761553898,0.4544450689291036871187952272595093012431243666084635106558824496455224
0.03630780547701014,1/2,3/2,5,0.00465517012780081043105783656964149944228833818780243778670522283554115,0.4929416722196500517834088902461306019262825245634599478795386500759562,0.4975968423474508622144667268157721013685708627512623856662438729114973
0.039810717055349734,1/2,3/2,5,0.005359159362891303783868995084519280746537908419181160595633985244027971,0.5372044565889952507942246076329868571790811584749396121527664867257848,0.5425636159518865545780936027175061379256190668941207727484004719698128
0.04365158322401661,1/2,3/2,4,0.006171234689097148798183101627277275482013682705839398693586099993858973,0.3434348377247987515759724884818114028945332492190728396284845857147631,0.3496060724138959003741555901090886783765469319249122383220706857086221
0.04786300923226385,1/2,3/2,4,0.007108422639938640089381414366506675149854058720760305029759476134575275,0.3752821842299954947427556469145802041268135505810879348165883389259548,0.3823906068699341348321370612810868792766676093018482398463478150605301
0.052480746024977286,1/2,3/2,4,0.008190547577902813991112332213479983863869552415430142512052285161648238,0.4082761762172524441343839490081345088378152823986507493316360963284973,0.4164667237951552581254962812216144927016848348140808918436883814901455
0.05754399373371572,1/2,3/2,4,0.009440722726291198353095192310008574108081897561380209254173023150925106,0.4420595787402667579115116726629890018524654996516230477584214407920469,0.4515003014665579562646068649729975759605473972130032570125944639429721
0.06309573444801936,1/2,3/2,3,0.01088593593618411112208982825068132847897569925306925387060571210525298,0.2459562402247820135356472797707510659341306992189790487074778867797087,0.2568421761609661246577371080214323944131063984720483025780835988849617
0.06918309709189363,1/2,3/2,3,0.01255775084442200335673131016046408503836622905345980026023957103954318,0.2681356711355231992125600550630271496158154644146154559586085756193073,0.2806934219799452025692913652234912346541816934680752562188481466588505
0.07585775750291836,1/2,3/2,3,0.01449314926421524969443562772726696016987158893512498899856737399075896,0.2909596430291879850834974525444123648221351032879045746049854911683659,0.3054527922934032347779330802716793249920066922230295636035528651591248
0.08317637711026708,1/2,3/2,3,0.01673554734531144792452043689362534002412740149191794225428035378007304,0.3141459354952778284708269095677147114119963084421596671500630311667548,0.3308814828405892763953473464613400514361237099340776094043433849468278
0.09120108393559097,1/2,3/2,3,0.01933602675475022487498353034073269257064336646965508741728455999972136,0.3373508839381991726822646351332779826017378163041788389950244735923932,0.3566869106929493975572481654740106751723811827738339264123090335921145
0.1,1/2,3/2,3,0.02235483356918694430907599554050109658759971494885372002747786427397224,0.360170502763046984851593489442045802892023578830847847545017465294333,0.3825253363322339291606694849825468994796232937797015675724953295683052
0.000009999999999999999,1,0,100000,0.00000002070212204594611740852102992778273311636153449691879769167185129110322,0.06707051545665857963190629475861617352835724272497087664252208547845534,0.06707053615878062557802370327964610131109035908650537356131977715030663
0.00001096478196143185,1,0,91201,0.00000002376923359889264663295104835513550691772543577751330147608214248358104,0.06707048697561416182004751741771775085112922363059744473690016882379222,0.0670705107448477607126941503687661059866361413560332222502016449059347
0.00001202264434617413,1,0,83176,0.00000002729075328927116957209951571505931770601177488062678043466750349400679,0.06707028637160309206615205562588881093587939921810205030569365546025538,0.06707031366235638133732162772540452599519710522987693093247409012775888
0.000013182567385564074,1,0,75857,0.00000003133400448136960878512544275879905152435360407698493982146225751325981,0.06706996952299858395148527453798292601005444947886358939556669021438612,0.06707000085700306532109405966342568480910597383246766638050651167664364
0.00001445439770745928,1,0,69183,0.00000003597628503827449321454791935278562488552456367108851224910429059561867,0.06707056903270757492780140361195844218091383543978440893677145820074247,0.06707060500899261320229461815987779496653872096434808002528370730503307
0.00001584893192461114,1,0,63095,0.00000004130634515729887194741758626432240512940432473795235282959038087267109,0.06706994863387567408496046170194438134367935322930437948059120310351445,0.06706998994022083138383240911953064566608448263362911743294403269389533
0.000017378008287493764,1,0,57543,0.00000004742608417209849902937253781666344439929069027679259402919900045709774,0.06706963228036984403701459796350180966637892219261717650078044029038721,0.06706967970645401613551362733603962632982332148330745329337446948938767
0.000019054607179632484,1,0,52480,0.00000005445249876736729358396478958964916626253328637308175723391856714097051,0.06706988540981919447870295142898139653631914636302364762511819094841439,0.06706993986231796184599653539377098618548540889631002070687542486698153
0.00002089296130854041,1,0,47863,0.00000006251991986032187856974314887347279515848196019072511710934053150428015,0.06707085712335657933656934315560172026904932277705522126878817884029636,0.06707091964327643965844791289875059374184448125901541199390528818082787
0.000022908676527677746,1,0,43651,0.00000007178258092422028649608770372053972203139944465621268194117871572966465,0.06707006629568479632801610004280664325102640775722340969084027518232152,0.06707013807826572054830259613051036379074843915666806590352221636103725
0.000025118864315095822,1,0,39810,0.00000008241756686859516791535411278446125439871988384078810422369475867215355,0.06706983570560000591442995175644207843504427509178827361478969762029584,0.06706991812316687450959786711055486289629867381167211440289392131505451
0.00002754228703338169,1,0,36307,0.00000009462819987007717115491320428533303268037602315776800208399975758762828,0.06706964311317482753081898922311029492911316259736507930441167122733453,0.06706973774137469760799014413631458026214584297338823707241375522709212
0.000030199517204020192,1,0,33113,0.0000001086479269060134183437283406437147694291855097610787520422344263966599,0.06707095203641478441172366358641129600016817517502944945044519839417307,0.06707106068434169042514200731475193971493760436053921052919724062859947
0.000033113112148259076,1,0,30199,0.0000001247447833406032683201529720090987627136946942366416380938928846358913,0.06707015324197565222870451548365381857699573287486327528020440217905948,0.06707027798675899283197283563662582767575844656955751192184249607194412
0.000036307805477010174,1,0,27542,0.0000001432265179338017816318750208370899654834767004896924248670617783727344,0.0670706931653704673532637121473126945616182897213882393947139825821408,0.06707083639188840115504534402233353165158377319808872908713884964391917
0.000039810717055349695,1,0,25118,0.0000001644464772978690865004762981281926093832147784247235243141519011480997,0.06706924703728121341302234726405227533705766654270055877296479499701211,0.06706941148375851128210884774035040352966704975747898349648910914891326
0.000043651583224016566,1,0,22908,0.0000001888103623576807811432397894846624348101638584315970962064987609170468,0.06706968914895207683788785935075011252334982377428626270204277519383397,0.06706987795931443451866900259053959718578463393814469429913898169259489
0.000047863009232263804,1,0,20892,0.0000002167839860571355288290598408170536341615172626674582330033733144619047,0.06706875432025933711799870666757187313888485178904408378200912911001991,0.06706897110424539425352753572741269019251901330630675124024213248333437
0.00005248074602497723,1,0,19054,0.0000002489021807151814217125490066396207984285495321825975627501252215366393,0.06706982448161227609645660896667288891993534345781401692360519878746789,0.06707007338379299127787832151567952854073377200734619952116794891268942
0.000057543993733715664,1,0,17378,0.0000002857790254383758447226180797208401109396420214381887450054192148234275,0.06707203047359713550738046525608812961131977068763236769525971654984551,0.06707231625262257388322518787416785045143071032965380588400472196906034
0.00006309573444801929,1,0,15848,0.0000003281195892645880368402297240394451790556525574979921248463971743943369,0.06706841787910531176765961788562279835188425469437444089644484400325752,0.06706874599869457635569645811534683779706331034693193888856969040043191
0.00006918309709189363,1,0,14454,0.0000003767334147291434362145470151477583485003657644044651627365010014345088,0.06707065056565365050142875763557485664594858438142471703037534798095565,0.06707102729906837964486497218259000440429708474718912149553808448195708
0.00007585775750291836,1,0,13182,0.0000004325499998672669482563387841884315364236061806967150560316342109213258,0.06706985786721873584224109809913724194487740063970619819804935484016752,0.06707029041721860310918935443792143037641382424588689491310538647437844
0.00008317637711026709,1,0,12022,0.0000004966365749348404322678533864094272977036950240399213513949992810945229,0.06706940947420161772838773760679706297561924084964447781098326972630657,0.06706990611077655256882000546018347240291694454466851773233466472558767
0.00009120108393559096,1,0,10964,0.0000005702185140782021257079980631226654612490780528149033621856822604657988,0.06706851786914502083092828568669246735071098347629365191763745110616008,0.06706908808765909903305399368475559001617223255434646682099963678842055
0.0001,1,0,9999,0.0000006547027726574515631965889789736679029008144705922678843902259575428107,0.06706693839042333075321041787907824231431706476736446329591785342333717,0.06706759309319598820477361446805721598221996558183505556380224364929471
0.00010964781961431851,1,0,9120,0.0000007517047988967493871646259550555695825001859678604898759169013941385684,0.06707298292400435985054366204684293324077216010671029689115255599911221,0.06707373462880325659993082667279798881035466029267815738102847290050635
0.00012022644346174131,1,0,8317,0.0000008630794351144154620497155451217572871201805132578545287511391744831129,0.06706911355303980257890956278274189312870933161329575323130900077786226,0.06706997663247491699437161249828701488599645179380901108583775191703674
0.00013182567385564074,1,0,7585,0.0000009909564002565387578418475956119765950706281830465672486304239351732714,0.0670678261286742938594734369101389954306292085642583144121313652224861,0.06706881708507455039823127875773460740722427919244136097937999564642127
0.0001445439770745928,1,0,6918,0.000001137781033292981142939403586987098721647882305172850573218507450325783,0.06707197928864620742061696466864696374163364729101059955720970782315846,0.06707311706967950040175990407223395084035529517331577240778292633060879
0.00015848931924611142,1,0,6309,0.000001306361077926740253442684423497010720572782540674156265981367905409325,0.06706943334647171367770365051028354702148733164756224890295932255029327,0.06707073970754964041795709319470704403220790443010292305922530391819867
0.00017378008287493763,1,0,5754,0.000001499920404962433653717815102855047284567134158963944688736034135393986,0.06707132778125649771338060977377196422655494290555127506936359397479848,0.06707282770166146014703432758887481927383951003971023901405233000893387
0.00019054607179632481,1,0,5248,0.000001722160701814177383282590425471765205873295855403999659175538311527513,0.06707546227930776770469244272737035438986936362376770637615608758739647,0.067077184440009581882075725317795826155075236919623110375815263125708
0.0002089296130854041,1,0,4786,0.000001977332311579496010426547990121888947012302744510214116041637814195198,0.06707289570865620533330142382033050617167366355327456923863271829803618,0.06707487304096778482931185036832062806062067585601907945274875993585038
0.00022908676527677748,1,0,4365,0.000002270315579821993928829136809132251383983426216552498717880522246620728,0.06707528140762153436152867976142789597828678432697477126369367211312771,0.06707755172320135635545750889823702822967076775319132376241155263537433
0.0002511886431509582,1,0,3981,0.000002606714269093337336335600514573031576347382124943245486479565826549859,0.06707718765194101701329006188751691399588272075130576119578204180201908,0.06707979436621011035062639748803148702745906813343070444126852136784563
0.0002754228703338166,1,0,3630,0.000002992962833197997104334505930317482995536705058633214030133708786054071,0.06706516467091990870796559536319470678658795511118655256745307967289038,0.06706815763375310670506992986912502426958349181624518578148321338167644
0.0003019951720402016,1,0,3311,0.000003436449609764817725506130121706909859632431625498404505972400156681692,0.06707389896370217108853251000117626375666490169538941186679549961270349,0.06707733541331193590625801613129797066652453412701491027130147201286018
0.0003311311214825911,1,0,3019,0.000003945658296018942677594626856153318109238148982451699822349944653144317,0.06706046080632063466770663995048983025905270262003176823129974927128087,0.06706440646461665361038423457734598357716194076901421993112209921593401
0.0003630780547701014,1,0,2754,0.000004530330424710111839875437535662386150817283675624566008231815151542243,0.06707659780842702903342510798004483510280000844930349339124808439402017,0.06708112813885173914526498341758049748895082573297911795725631620917171
0.00039810717055349735,1,0,2511,0.000005201651961814340837499408467188582623863479564905664560283347466495028,0.06706018344055161465111739620609329053537889162546106010163349346821798,0.06706538509251342899195489561456047911800275510502596576619377681568447
0.0004365158322401661,1,0,2290,0.00000597246761279276514674680339147040722186292997514901889913409410468999,0.06705975109951518065032012355190107931663957770453521529751205900127776,0.06706572356712797341546687035529254972386144063451036431641119309538245
0.00047863009232263805,1,0,2089,0.000006857526958971390819952300689863827757892329862263539013616491745553484,0.06707653860925016634073784717506694686828719999386620398573652605190693,0.06708339613620913773155779947575681069604509232372846752475014254365248
0.0005248074602497723,1,0,1905,0.000007873767160493378254188341141171296221928181707439311202736293956210923,0.06707153282565805046734577130040689046150849002969659190828827148684644,0.06707940659281854384559995964154806175773041821140403121949100778080265
0.0005754399373371566,1,0,1737,0.000009040637669387194041616639053897509303651778176688138686232451909316172,0.06705892985766555904823995137446624715939906142682545551999208123169267,0.06706797049533494624228156801352014466870271320500214365867831368360198
0.000630957344480193,1,0,1584,0.00001038047320953804065976923534734200855810766213983238585759887870233069,0.06705405112692509254957415550261906145277827954740628576533168263964261,0.06706443160013463059023392473796640346133638720954611815118928151834494
0.0006918309709189362,1,0,1445,0.00001191892221583407608844353940739770717357854148982105718343965293447948,0.06707290362815136315399667330275112762325957300872263450696687809244436,0.06708482255036719723008511684215852533043315155021245556415031774537884
0.0007585775750291835,1,0,1318,0.00001368543900105110561306477793100695401203158120675806632810900007577323,0.06708219771159797418625651167108105404272369594014748456864863633476608,0.06709588315059902529186957644901206099673572752135424263497674533484185
0.0008317637711026709,1,0,1202,0.00001571384915757491618350185913006240326972302978013381817378349779134063,0.06708294046715562887773523568933994735997152382484788604704801416601885,0.06709865431631320379391873754847000976324124685462801986522179766381019
0.0009120108393559096,1,0,1096,0.00001804299912660195365032137900983824412113682083636095015701675962980459,0.06707148859841687869751993593424222828670678982509266781706804497999877,0.06708953159754348065117025731325206653082792664592902876722506173962857
0.001,1,0,999,0.00002071750250862583029371963578616428965737507721607153680293683230338773,0.06703765396076984552677637085249158403322290199994187083453430048405996,0.06705837146327847135707009048827774832288027707715794237133723731636335
0.0010964781961431851,1,0,912,0.00002378859757890721454869835037666797746721453782283322246357421476169732,0.06710508746505303618796514659300283449300021718448260008499839460167137,0.06712887606263194340251384494337950247046743172230543330746196881643307
0.001202264434617413,1,0,831,0.00002731513264854108506693409391059609069378998322482609757903574885862029,0.06704955855393571235981161495573162927081500955437256668731693636065967,0.06707687368658425344487854904964222536150879953759739278489597210951829
0.0013182567385564075,1,0,758,0.00003136469842003407852262070206388342559617786214682177843138398837343635,0.06706354434701500867808530013291376095919105652787046205345791702949661,0.06709490904543504275660792083497764438478723439001728383188930101787005
0.001445439770745928,1,0,691,0.0000360149293773940836572586640550665449664901566299109907514732647074123,0.06703905918328366664576074188228990393111857210275989708868143951545275,0.06707507411266106072941800054634497047608506225938980807943291278016016
0.001584893192461114,1,0,630,0.00004135499958424319894786645958450100707743161034700557468932619328066595,0.06702300932398299086231689974168022392807916080971147025068674899500343,0.0670643643235672340612647662012647249351565924200584758253760751882841
0.0017378008287493763,1,0,575,0.00004748734210862044713171845114319639828491838362552398185169421788985737,0.06707700026831069484114397405594888653766537556963635100527304816228564,0.06712448761041931528827569250709208293595029395326187498712474238017549
0.0019054607179632482,1,0,524,0.00005452962573039245438996195170610484516126679660677723893393057748483386,0.06703206162122427537399332873083114609361447219705525760946415369932341,0.06708659124695466782838329068253725093877573899366203484839808427680824
0.0020892961308540386,1,0,478,0.00006261702771012616667948289070667747740822556509831223935628160733527236,0.06705251666194548895853881251890103712224430020692368609579496830357753,0.0671151336896556151252182954096077145996525257720219983351512499109128
0.0022908676527677724,1,0,436,0.00007190484731589452813073655285746180645542035270869246099635105293413896,0.06706785728664813246418074012586029439074836039951833930066528561337255,0.06713976213396402699231147667871775619720378075222703176166163666630669
0.0025118864315095794,1,0,398,0.00008257151164387716239730730825868078414523231498666350696742004136303929,0.06713444412681618281334572474258099753398993584698504838627129800433462,0.06721701563846005997574303205083967831813516816197171189323871804569766
0.002754228703338166,1,0,363,0.00009482203317818470823799489542794897008658030619731417210775148486644988,0.06714586817277565540583573023216434586163352887744374034065901953671849,0.06724069020595384011407372512759229483172010918364105451276677102158494
0.003019951720402016,1,0,331,0.0001088919876885709062359367119342262771277261547124365372523410478841578,0.06714275493321229138397028943988226011812064182361781617648614948858627,0.06725164692090086229020622615181648639524836797833025271373849053647043
0.003311311214825911,1,0,301,0.00012505209166478282799051333466823882384836001469243199859506099225949,0.06696334753511426727746592873658716536767230011899089339672264099545721,0.0670883996267790501054564420712554041915206601336833253953177019877167
0.003630780547701014,1,0,275,0.0001436134707715141740894633089914032545231482293519695855054267248417179,0.06708850463701034515263001353876873180157731585998475822155146503615092,0.06723211810778185932671947684776013505610046408933672780705689176099263
0.003981071705534973,1,0,251,0.0001649337250582276691377778033227256993596051433860269824901549882937856,0.06715099702464726192320662715944189827845248311202675599056707124954291,0.0673159307497054895923444049627646239778120882554127829730572262378367
0.004365158322401661,1,0,229,0.0001894239132030033487731857234851831228391805324825090257395815364768515,0.06718775075183075498195943970311422405636261177700244196281421401709741,0.06737717466503375833073262542659940717920179230948495098855379555357426
0.004786300923226385,1,0,208,0.000217556597297625881592288369094466512219079698764490064504193454539843,0.06693612378515726414755115757846460757567477511363448372150711324492887,0.06715368038245489002914344594755907408789385481239897378601130669946871
0.005248074602497728,1,0,190,0.0002498751120515337838858262551067267263015759246411858051657247784074354,0.06705457251703679710027007255410631561616132032437439888697347650730687,0.0673044476290883308841558988092130423424628962490155846921392012857143
0.005754399373371573,1,0,173,0.0002870042483488066308189057317229711223121908275373624819752835441619189,0.06696516403410877804226103232108372214737561785110438236957144293746781,0.06725216828245758467307993805280669326968780867864174485154672648162973
0.006309573444801936,1,0,158,0.0003296625714805565725622091050241783146843087578953228180104785470393139,0.06707480383202104924359540199301385358221666648349400347430639075898705,0.06740446640350160581615761109803803189690097524138932629231686930602637
0.006918309709189363,1,0,144,0.0003786766298629576296523759620966763988604832351280689838744197929106665,0.06705059324098327223672366696563698622799550652747490375102971667050726,0.06742926987084622986637604292773366262685598976260297273490413646341793
0.007585775750291836,1,0,131,0.0004349973515548958901778606326896246427237762861586642365731398644004218,0.06690901890792978510899258584916976856523152209930150757387713044226841,0.06734401625948468099917044648185939320795529838546017181045027030666883
0.008317637711026709,1,0,120,0.0004997189745047273414183303096553764443297652175749450521163495617569398,0.06721898458613333020533755395955189420697675302407663497090128774379559,0.06771870356063805754675588426920727065130651824165158002301763730555253
0.009120108393559097,1,0,109,0.0005741009134973701618293897088062607938784880120032971201621121177207437,0.06698250715339006069663914264866838612055317294824060633356436108201955,0.06755660806688743085846853235747464691443166096024390345372647319974029
0.01,1,0,100,0.0006595930338221708248232275042178808253075660350542516170435616860513971,0.06739668822713655566581844765085307676981401467280000319592803668855656,0.06805628126095872649064167515507095759512158070785425481297159837460796
0.01096478196143185,1,0,91,0.0007578648806468194462790626057205559050341638257922308168744359742719442,0.06728480905991155196537929306908542038695017310652567137416244927707267,0.06804267394055837141165835567480597629198433693231790219103688525134461
0.012022644346174132,1,0,83,0.0008708395062728732660215643047502569692330106017963123149437329027020869,0.0673250299248679764532957507688645849800842896417142870607394098676871,0.06819586943114084971931731507361484194931730024351059937568314277038919
0.013182567385564075,1,0,75,0.001000732647669731464304104288326207835433479636333252302679354260053926,0.0667616358934731274233464184045556506694495179458174846354036761204329,0.06776236854114285888765052269288185850488299758215073693808303038048683
0.01445439770745928,1,0,69,0.001150098137355661706275601776286444009017782603950232131881677655497645,0.06737068546870551543183952186158630951373852502621181022450908656517591,0.06852078360606117713811512363787275352275630763016204235639076422067355
0.01584893192461114,1,0,63,0.001321880585999498851652176345504321000375597067441592713198163341807124,0.06749017643818361204998145386725757167468380893167525110259770792718171,0.06881205702418311090163363021276189267505940599911684381579587126898884
0.017378008287493762,1,0,57,0.001519476560190829850059443704638859550676589288320605588291932196804511,0.0670216799003120804119714139549579305823048708880003414100808679461738,0.06854115646050291026203085765959679013298146017632094699837280014297831
0.019054607179632484,1,0,52,0.001746805700000628090890377913251176287927075810545459934609306057940191,0.0670962804233180990904605436367050527284589608403952618354604319195054,0.06884308612331872718135092154995622901638603665094072177006973797744559
0.02089296130854041,1,0,47,0.002008393486064111875459153839108159053969620608437761677373885653648999,0.06657217092278234138324190843617852784217023738104654134158635530584155,0.06858056440884645325870106227528668689613985798948430301896024095949055
0.022908676527677724,1,0,43,0.002309467684702601667227404288928493058237387876225074082898782976964319,0.06684423167177899798895147663889010747237006912381293415437814456810196,0.06915369935648159965617888092781860053060745700003800823727692754506628
0.025118864315095794,1,0,39,0.002656070884221178464702611593494291387626169403605531400929812952030071,0.0665575456137260445069883607180289170578582052919116618348798036210463,0.06921361649794722297169097231152320844548437469551719323580961657307638
0.02754228703338166,1,0,36,0.00305519200122595702938160139529882207942428580543895183864476836653854,0.0674225057613409623145499972050167466199133543346802252493818109345611,0.07047769776256691934393159860031556869933764014011917708802657930109964
0.03019951720402016,1,0,33,0.003514920201822867945585814454406096615259601898031657157764493399503247,0.06784202649094783062278739411240272345500583261826052382796057319392952,0.07135694669277069856837320856680882007026543451629218098572506659343277
0.03311311214825911,1,0,30,0.004044625373242378444511169435568719786183650346777128975126073490132564,0.06773085186431587185215255967092669488379055276037432370574613531565023,0.0717754772375582502966637291064954146699742031071514526808722088057828
0.03630780547701014,1,0,27,0.00465517012780081043105783656964149944228833818780243778670522283554115,0.06697582387224548753971349208790042507616765487763362168508295259564556,0.07163099400004629797077132865754192451845599306543605947178817543118671
0.039810717055349734,1,0,25,0.005359159362891303783868995084519280746537908419181160595633985244027971,0.06807785768194183639152352576447462343914854652024275957539764860338438,0.07343701704483314017539252084899390418568645493942392017103163384741235
0.04365158322401661,1,0,22,0.006171234689097148798183101627277275482013682705839398693586099993858973,0.06588366102272526012305910041619277426303355069363593680505186734039234,0.07205489571182240892124220204347004974504723339947533549863796733425131
0.04786300923226385,1,0,20,0.007108422639938640089381414366506675149854058720760305029759476134575275,0.06581747104114343771424778386497039927845431401167841548082332890968355,0.07292589368108207780362919823147707442830837273243872051058280504425883
0.052480746024977286,1,0,19,0.008190547577902813991112332213479983863869552415430142512052285161648238,0.06862759459451954279438383920557447309773319294464595998497635462251969,0.07681814217242235678549617141905445696160274536007610249702863978416793
0.05754399373371572,1,0,17,0.009440722726291198353095192310008574108081897561380209254173023150925106,0.06755750662229923559792092030788461329133855047666889070321675370081773,0.07699822934859043395101611261789318739942044803804909995738977685174284
0.06309573444801936,1,0,15,0.01088593593618411112208982825068132847897569925306925387060571210525298,0.06559724750952753533004134935275395811329458519116477642127579827633809,0.07648318344571164645213117760343528659227028444423403029188151038159107
0.06918309709189363,1,0,14,0.01255775084442200335673131016046408503836622905345980026023957103954318,0.06731020013754042925086762303103917298411262284427946740609522062699356,0.07986795098196243260759893319150325802247885189773926766633479166653674
0.07585775750291836,1,0,13,0.01449314926421524969443562772726696016987158893512498899856737399075896,0.0687104793279500059500647884727705220940987703894052351703551692682847,0.08320362859216525564450041620003748226397035932453022416892254325904366
0.08317637711026708,1,0,12,0.01673554734531144792452043689362534002412740149191794225428035378007304,0.06974741691377297664911667134878258607259010802750711552670772925799624,0.08648296425908442457363710824240792609671750951942505778098808303806928
0.09120108393559097,1,0,10,0.01933602675475022487498353034073269257064336646965508741728455999972136,0.06416424744554137835032352660989295582826083260548590168897707989316956,0.08350027420029160322530705695062564839890419907514098910626163989289092
0.1,1,0,9,0.02235483356918694430907599554050109658759971494885372002747786427397224,0.063613193516759322836872553997672978179534466339921683442929208875,0.08596802708594626714594854953817407476713418128877540347040707314897224
