case,method,kind,tau,lA,lC,phi,v,hp,hl,E,B,I_wrong
c0,DOP853,wrong_model,0.525,0.03810181504154022,0.03702913573019108,0.15743715094665597,0.008475310068639996,0.07250295408825261,0.06859459304485416,0.06486392486785741,0.05559764988673493,7.948629928704313e-19
c0,DOP853,wrong_model,0.55,0.039914288362692896,0.03874188915876736,0.15764245029843166,0.007949007814186884,0.07249488126014372,0.06842601029151361,0.06462922225043755,0.055396476214660755,1.0811886705667734e-18
c0,DOP853,wrong_model,0.5750000000000001,0.04172655757328021,0.04045045258963689,0.15783461992108838,0.00742493559995463,0.07248662468183226,0.06825938893087256,0.06439539516487573,0.055196052998464924,1.2469732693836455e-18
c0,DOP853,wrong_model,0.6000000000000001,0.04353861803764261,0.04215487473646424,0.1580137158543808,0.006903116493282613,0.07247818100828649,0.06809470331703528,0.0641624408478266,0.05499637786956566,1.2199828953190878e-18
c0,DOP853,wrong_model,0.625,0.045350465037055844,0.04385520367521895,0.15817979471229102,0.0063835733645963184,0.07246954693960252,0.06793192807995621,0.06393035655117393,0.054797448472434805,1.0021920139780018e-18
c0,DOP853,wrong_model,0.65,0.047162093770873825,0.04555148685105255,0.15833291367807417,0.005866328884870854,0.07246071922226939,0.0677710381236288,0.06369913954172036,0.05459926246433174,7.507886903808546e-19
c0,DOP853,wrong_model,0.675,0.048973499357703655,0.04724377108512809,0.15847313049924094,0.005351405523150242,0.07245169465040101,0.06761200862430067,0.0634687871008777,0.054401817515038024,7.204449061059263e-19
c0,DOP853,wrong_model,0.7000000000000001,0.05078467683661705,0.048932102581389886,0.15860050348247803,0.004838825544114328,0.07244247006693516,0.06745481502871727,0.06323929652435686,0.05420511130659161,7.1451843586385615e-19
c0,DOP853,wrong_model,0.7250000000000001,0.05259562116838055,0.05061652693331678,0.15871509148851015,0.004328611005720013,0.07243304236479972,0.06729943305238303,0.06301066512186194,0.054009141533024524,7.10745076270483e-19
c0,DOP853,wrong_model,0.75,0.054406327236720786,0.05229708913061681,0.15881695392690237,0.0038207837568901204,0.07242340848804561,0.06714583867784815,0.06278289021678399,0.05381390590010056,7.180985017833862e-19
c0,DOP853,wrong_model,0.775,0.05621678984961599,0.053973833565882444,0.15890615075080664,0.0033153654352616737,0.07241356543294702,0.06699400815301626,0.06255596914589688,0.05361940212505447,7.488989173522173e-19
c0,DOP853,wrong_model,0.8,0.05802700374061469,0.055646804041203736,0.15898274245165217,0.0028123774649913727,0.07240351024906855,0.06684391798947198,0.062329899259054876,0.05342562793633275,8.1471520967425815e-19
c0,DOP853,wrong_model,0.8250000000000001,0.05983696357018115,0.05731604377473955,0.15904679005378153,0.0023118410546178495,0.07239324004029934,0.06669554496082782,0.0621046779188919,0.053232581073335915,9.197145605460731e-19
c0,DOP853,wrong_model,0.8500000000000001,0.06164666392706648,0.05898159540724738,0.1590983551090337,0.0018137771949808274,0.07238275196585439,0.06654886610108893,0.061880302500522746,0.05304025928616236,1.0543539843006421e-18
c0,DOP853,wrong_model,0.875,0.06345609932970428,0.06064350100857238,0.15913749969127594,0.0013182066571972633,0.07237204324124295,0.06640385870303515,0.06165677039124645,0.052848660335354104,1.1923082513193626e-18
c0,DOP853,wrong_model,0.9,0.06526526422763004,0.06230180208409637,0.15916428639088584,0.0008251499906945427,0.07236111113920433,0.06626050031661908,0.06143407899025178,0.052657781991644385,1.293528659608311e-18
c0,DOP853,wrong_model,0.925,0.0670741530029232,0.06395653958114725,0.1591787783091852,0.00033462752130087193,0.07234995299061092,0.06611876874737911,0.06121222570832522,0.05246762203570734,1.3163271164281416e-18
c0,DOP853,wrong_model,0.9500000000000001,0.0688827599716707,0.06560775389536963,0.15918103905282716,-0.00015334065060711426,0.07233856618533878,0.0659786420548667,0.060991207967561446,0.05227817825790981,1.2413799919670222e-18
c0,DOP853,wrong_model,0.9750000000000001,0.07069107938545145,0.06725548487705738,0.15917113272813826,-0.0006387346518993775,0.07232694817310562,0.06584009855108644,0.0607710232010765,0.05208944845806558,1.1105462070459894e-18
c0,DOP853,wrong_model,1.0,0.0724991054328407,0.06889977183744775,0.15914912393541683,-0.0011215348384306118,0.07231509646427654,0.06570311679894852,0.06055166885272377,0.051901430445191805,1.0639615515526025e-18
c0,DOP853,wrong_model,1.0250000000000001,0.07430683224094246,0.07054065355496725,0.15911507776318226,-0.0016017217967315952,0.07230300863063678,0.06556767561073497,0.06033314237681092,0.05171412203726651,1.0591831312817491e-18
c0,DOP853,wrong_model,1.05,0.07611425387693124,0.07217816828144974,0.15906905978239017,-0.0020792763456343195,0.07229068230613313,0.0654337540465745,0.06011544123782165,0.05152752106098999,1.0573421463598702e-18
c0,DOP853,wrong_model,1.075,0.07792136434961437,0.07381235374831553,0.1590111360406051,-0.0025541795378430975,0.0722781151875831,0.06530133141292728,0.05989856291013995,0.051341625351548535,1.046155958906494e-18
c0,DOP853,wrong_model,1.1,0.07972815761101251,0.07544324717270981,0.15894137305613473,-0.0030264126614522177,0.07226530503535218,0.06517038726107982,0.059682504877777154,0.05115643275238042,9.976689308566758e-19
c0,DOP853,wrong_model,1.125,0.0815346275579561,0.07707088526360495,0.1588598378121274,-0.003495957241407454,0.07225224967399942,0.06504090138564805,0.05946726463410216,0.05097194111494471,8.849227038204804e-19
c0,DOP853,wrong_model,1.1500000000000001,0.08334076803369794,0.07869530422786505,0.1587665977506328,-0.003962795040913087,0.07223894699289138,0.06491285382308819,0.05925283968157486,0.05078814829849274,6.967879015614793e-19
c0,DOP853,wrong_model,1.175,0.0851465728295411,0.08031653977627329,0.15866172076662835,-0.004426908062784514,0.07222539494678476,0.0647862248502147,0.05903922753148276,0.05060505216984237,4.483386076919554e-19
c0,DOP853,wrong_model,1.2000000000000002,0.08695203568648116,0.08193462712952215,0.15854527520201195,-0.004888278550746728,0.07221159155637766,0.06466099498272472,0.05882642570368082,0.05042265060315499,1.8415097118244524e-19
c0,DOP853,wrong_model,1.225,0.08875715029686142,0.08354960102416684,0.15841732983956314,-0.005346888990678693,0.07219753490882992,0.06453714497372842,0.05861443172633486,0.0502409414797156,-2.8092707716659455e-20
c0,DOP853,wrong_model,1.25,0.09056191030604095,0.08516149571854231,0.1582779538968743,-0.005802722111803929,0.07218322315825274,0.0644146558122845,0.058403243135668415,0.05005992268771579,-1.163130585438458e-19
c0,DOP853,wrong_model,1.2750000000000001,0.09236630931407362,0.0867703449986438,0.1581272170202531,-0.006255760887827326,0.07216865452616762,0.0642935087219402,0.05819285747571321,0.0498795921220399,-3.767453608781985e-20
c0,DOP853,wrong_model,1.3,0.09417034087739755,0.08837618218397164,0.1579651892785982,-0.006705988538018438,0.07215382730193513,0.06417368515927528,0.05798327229806342,0.04969994768405436,1.7022322235617001e-19
c0,DOP853,wrong_model,1.3250000000000002,0.09597399851053422,0.08997904013334009,0.15779194115724945,-0.0071533885282414195,0.07213873984315337,0.0640551668124492,0.057774485161633714,0.04952098728140033,3.1798493053272463e-19
c0,DOP853,wrong_model,1.35,0.0977772756878021,0.09157895125064709,0.157607543551807,-0.007597944571937319,0.07212339057602603,0.06393793559975207,0.05756649363242015,0.049342708827788705,3.231973070887339e-19
c0,DOP853,wrong_model,1.375,0.09958016584503973,0.09317594749060704,0.1574120677619265,-0.008039640631055394,0.07210777799570083,0.0638219736681585,0.05735929528326464,0.049165110242798266,3.2080055519282455e-19
c0,DOP853,wrong_model,1.4000000000000001,0.10138266238132779,0.09477006036445326,0.15720558548510094,-0.008478460916924772,0.07209190066657921,0.06370726339188157,0.057152887693624956,0.048988189451678536,3.131224219180525e-19
c0,DOP853,wrong_model,1.425,0.10318475866072581,0.09636132094559977,0.15698816881041372,-0.00891438989108188,0.07207575722259615,0.06359378737092986,0.056947268449347235,0.04881194438515478,3.342204616875069e-19
c0,DOP853,wrong_model,1.4500000000000002,0.1049864480140132,0.09794975987526831,0.15675989021227482,-0.009347412266045477,0.07205934636747138,0.06348152842966505,0.05674243514244282,0.04863637297923671,4.238477924671831e-19
c0,DOP853,wrong_model,1.475,0.10678772374043646,0.09953540736807913,0.15652082254413704,-0.009777513006042016,0.07204266687493163,0.0633704696153605,0.05653838537086903,0.0484614731750306,6.059110917132687e-19
c0,DOP853,wrong_model,1.5,0.10858857910946217,0.10111829321760578,0.15627103903219441,-0.01020467732768186,0.0720257175889046,0.06326059419675968,0.05633511673831373,0.04828724291855462,8.736338497018867e-19
c0,DOP853,wrong_model,1.5250000000000001,0.1103890073625346,0.10269844680189374,0.1560106132690641,-0.01062889070058656,0.07200849742368456,0.06315188566263497,0.056132626853983986,0.048113680160557705,1.183632242804244e-18
c0,DOP853,wrong_model,1.55,0.11218900171483695,0.10427589708894303,0.15573961920745302,-0.011050138847967694,0.07199100536407034,0.0630443277203457,0.055930913332398774,0.047940782856341804,1.4611109892701213e-18
c0,DOP853,wrong_model,1.5750000000000002,0.11398855535705579,0.10585067264215482,0.15545813115381127,-0.011468407747157596,0.07197324046547547,0.06293790429439568,0.0557299737931857,0.04776854896558774,1.6183865500827028e-18
c0,DOP853,wrong_model,1.6,0.11578766145714707,0.10742280162574196,0.15516622376197317,-0.011883683630092318,0.07195520185401141,0.06283259952498946,0.055529805860881985,0.04759697645218455,1.5889450374476298e-18
c0,DOP853,wrong_model,1.625,0.11758631316210355,0.10899231181010367,0.15486397202678806,-0.012295952983747256,0.0719368887265437,0.06272839776658712,0.05533040716473961,0.04742606328406252,1.3792421934792986e-18
c0,DOP853,wrong_model,1.6500000000000001,0.11938450359972227,0.11055923057716421,0.15455145127774184,-0.012705202550525777,0.0719183003507216,0.06262528358645737,0.05513177533853482,0.047255807433029845,1.1404528016472956e-18
c0,DOP853,wrong_model,1.675,0.12118222588037378,0.11212358492567519,0.15422873717256758,-0.013111419328602854,0.07189943606498105,0.06252324176322854,0.05493390802038152,0.04708620687461273,1.1122921093893003e-18
c0,DOP853,wrong_model,1.7000000000000002,0.12297947309877955,0.11368540147647967,0.1538959056908359,-0.013514590572229245,0.0718802952785209,0.06242225728543828,0.05473680285254749,0.04691725958789785,1.1156942495517173e-18
c0,DOP853,wrong_model,1.725,0.12477623833577346,0.11524470647774318,0.15355303312755975,-0.013914703791980822,0.07186087747125493,0.06232231535007959,0.05454045748127723,0.04674896355538048,1.1176593483267556e-18
c0,DOP853,wrong_model,1.75,0.1265725146600707,0.11680152581014673,0.15320019608678095,-0.01431174675496945,0.07184118219373752,0.062223401361144716,0.05434486955661754,0.04658131676281503,1.1162300799627012e-18
c0,DOP853,wrong_model,1.7750000000000001,0.12836829513003203,0.1183558849920434,0.15283747147515556,-0.01470570748500918,0.07182120906706464,0.06212550092816624,0.05415003673224772,0.04641431719906947,1.1158863373686733e-18
c0,DOP853,wrong_model,1.8,0.13016357279542562,0.11990780918457852,0.15246493649553491,-0.015096574262739484,0.07180095778275,0.062028599864755,0.05395595666531391,0.04624796285598335,1.124844719787838e-18
c0,DOP853,wrong_model,1.8250000000000002,0.1319583406991859,0.12145732319677353,0.15208266864054387,-0.015484335625706324,0.07178042810257675,0.061932684187134796,0.053762627016267585,0.046082251728229356,1.1503271766835829e-18
c0,DOP853,wrong_model,1.85,0.13375259187916844,0.12300445149057272,0.15169074568615673,-0.015868980368401554,0.07175961985842513,0.06183774011267363,0.05357004544870826,0.04591718181317851,1.1936016209055208e-18
c0,DOP853,wrong_model,1.875,0.1355463193699005,0.12454921818585366,0.15128924568527283,-0.01625049754226121,0.07173853295207647,0.06174375405841151,0.05337820962923041,0.045752751110768916,1.246597324202198e-18
c0,DOP853,wrong_model,1.9000000000000001,0.13733951620432613,0.12609164706540044,0.15087824696129293,-0.016628876455623172,0.07171716735499378,0.061650712639584514,0.05318711722727453,0.045588957623378175,1.2918979081473716e-18
c0,DOP853,wrong_model,1.925,0.13913217541554512,0.1276317615798401,0.15045782810169772,-0.017004106673644704,0.07169552310807958,0.061558602668145196,0.05299676591498263,0.0454257993556994,1.3079147435467264e-18
c0,DOP853,wrong_model,1.9500000000000002,0.14092429003854517,0.12916958485254204,0.15002806795162982,-0.017376178018180484,0.07167360032141101,0.061467411151278996,0.05280715336705781,0.045263274314620974,1.281043571391907e-18
c0,DOP853,wrong_model,1.975,0.14271585311192625,0.13070513968448005,0.14958904560748082,-0.01774508056762149,0.07165139917395294,0.061377125289916686,0.05261827726062825,0.04510138050910993,1.2266071584287309e-18
c0,DOP853,wrong_model,2.0,0.14450685767961707,0.13223844855905748,0.14914084041048348,-0.018110804656695685,0.07162891991324916,0.061287732477242625,0.0524301352751155,0.044940115950098995,1.2116844901764484e-18
c0,DOP853,wrong_model,2.025,0.14629729679259232,0.13376953364689498,0.14868353194029435,-0.01847334087623564,0.07160616285509074,0.06119922029719923,0.05224272509210552,0.04477947865037616,1.2192519052508527e-18
c0,DOP853,wrong_model,2.0500000000000003,0.14808716351057155,0.13529841681058058,0.14821720000859984,-0.01883268007290465,0.07158312838316493,0.0611115765229871,0.05205604439522544,0.044619466624478944,1.2186033288322224e-18
c0,DOP853,wrong_model,2.075,0.14987645090371063,0.13682511960938248,0.14774192465272576,-0.019188813348887303,0.07155981694868259,0.06102478911556077,0.05187009087002408,0.04446007788859207,1.2092983323281116e-18
c0,DOP853,wrong_model,2.1,0.15166515205428585,0.13834966330392395,0.14725778612925283,-0.019541732061545792,0.07153622906998537,0.06093884622212048,0.0516848622038564,0.04430131046044835,1.1965240915226059e-18
c0,DOP853,wrong_model,2.125,0.15345326005836643,0.1398720688608205,0.1467648649076428,-0.01989142782304083,0.07151236533213272,0.06085373617459958,0.05150035608577218,0.044143162359233296,1.1873835117441331e-18
c0,DOP853,wrong_model,2.15,0.15524076802747716,0.14139235695727928,0.1462632416638735,-0.020237892499918662,0.07148822638646933,0.06076944748814769,0.05131657020640865,0.04398563160549313,1.1876500816592162e-18
c0,DOP853,wrong_model,2.1750000000000003,0.1570276690902503,0.14291054798566052,0.14575299727408403,-0.020581118212664617,0.07146381295017326,0.06068596885960954,0.05113350225788724,0.0438287162210462,1.199356877058008e-18
c0,DOP853,wrong_model,2.2,0.15881395639406568,0.1444266620580009,0.14523421280823154,-0.020921097335223866,0.07143912580578504,0.06060328916599957,0.050951149933714246,0.04367241422889793,1.2195871359974397e-18
c0,DOP853,wrong_model,2.225,0.1605996231066794,0.14594071901049882,0.14470696952376036,-0.021257822494489955,0.07141416580071838,0.06052139746297236,0.05076951092868559,0.043516723653159076,1.2408338266678284e-18
c0,DOP853,wrong_model,2.25,0.1623846624178392,0.14745273840796116,0.1441713488592848,-0.021591286569761732,0.07138893384675275,0.06044028298328882,0.050588582938795486,0.04336164251896756,1.2532956293487702e-18
c0,DOP853,wrong_model,2.275,0.16416906754088664,0.14896273954821176,0.14362743242828702,-0.021921482692169213,0.07136343091950842,0.060359935135278334,0.0504083636611492,0.0432071688524136,1.249476753820165e-18
c0,DOP853,wrong_model,2.3000000000000003,0.16595283171434558,0.15047074146646108,0.14307530201283078,-0.022248404244069025,0.07133765805790397,0.0602803435012967,0.05022885079387976,0.043053300680468365,1.2314580135942033e-18
c0,DOP853,wrong_model,2.325,0.1677359482034956,0.1519767629396371,0.14251503955729222,-0.02257204485840999,0.07131161636359737,0.06020149783618006,0.05005004203606862,0.04290003603091596,1.2212065783341568e-18
c0,DOP853,wrong_model,2.35,0.16951841030193626,0.15348082249067874,0.14194672716209794,-0.02289239841807147,0.07128530700040926,0.06012338806569479,0.049871935087669676,0.042747372932288294,1.2226018914731398e-18
c0,DOP853,wrong_model,2.375,0.17130021133313683,0.15498293839279007,0.1413704470774788,-0.02320945905517368,0.07125873119373047,0.06004600428498356,0.04969452764943693,0.04259530941380309,1.2236880233914231e-18
c0,DOP853,wrong_model,2.4000000000000004,0.1730813446519632,0.15648312867365455,0.14078628169725751,-0.023523221150357335,0.07123189022991461,0.05996933675700758,0.04951781742285702,0.042443843505306014,1.2279886049636954e-18
c0,DOP853,wrong_model,2.4250000000000003,0.17486180364619586,0.15798141111961106,0.14019431355264145,-0.02383367933203879,0.07120478545565447,0.05989337591098512,0.04934180211008465,0.04229297323721541,1.2201998214319932e-18
c0,DOP853,wrong_model,2.45,0.17664158173802996,0.15947780327979091,0.1395946253060391,-0.02414082847563821,0.07117741827734357,0.05981811234082644,0.04916647941388199,0.04214269664047028,1.1772197995778785e-18
c0,DOP853,wrong_model,2.475,0.17842067238555961,0.1609723224702153,0.13898729974489513,-0.02444466370278215,0.07114979016042319,0.05974353680356519,0.04899184703756168,0.04199301174648144,1.08081320690312e-18
c0,DOP853,wrong_model,2.5,0.18019906908424593,0.16246498577785395,0.13837241977554476,-0.024745180380481235,0.0711219026287149,0.05966964021778635,0.048817902684933454,0.04184391658708582,9.290139880208441e-19
c0,DOP853,wrong_model,2.5250000000000004,0.1819767653683684,0.16395581006464416,0.13775006841708923,-0.025042374120283456,0.07109375726373932,0.05959641366205087,0.04864464406025426,0.04169540919450366,7.433701205203937e-19
c0,DOP853,wrong_model,2.5500000000000003,0.18375375481245884,0.1654448119714706,0.1371203287952924,-0.025336240777403755,0.07106535570402137,0.05952384837331726,0.04847206886818207,0.04154748760129892,5.691342725691593e-19
c0,DOP853,wrong_model,2.575,0.1855300310327181,0.1669320079221057,0.1364832841364997,-0.025626776449830493,0.07103669964438244,0.059451935745360035,0.048300174813733006,0.04140014984034258,4.655042445145702e-19
c0,DOP853,wrong_model,2.6,0.18730558768841415,0.16841741412710998,0.13583901776158086,-0.02591397747740931,0.07100779083521996,0.059380667327185346,0.04812895960224214,0.04125339394477898,4.830170767495592e-19
c0,DOP853,wrong_model,2.625,0.18908041848326176,0.16990104658769303,0.13518761307989646,-0.026197840440905132,0.07097863108177467,0.05931003482144394,0.047958420939327645,0.04110721794799513,6.252007061046923e-19
c0,DOP853,wrong_model,2.6500000000000004,0.19085451716678303,0.17138292109953412,0.13452915358329012,-0.02647836216104277,0.07094922224338601,0.05924003008284141,0.047788556530858464,0.040961619883592974,7.915870530302259e-19
c0,DOP853,wrong_model,2.6750000000000003,0.1926278775356499,0.1728630532565637,0.13386372284010234,-0.026755539697527198,0.070919566232736,0.05917064511654606,0.04761936408292514,0.04081659778536441,8.140511208384782e-19
c0,DOP853,wrong_model,2.7,0.19440049343501412,0.17434145845470686,0.13319140448919514,-0.02702937034804512,0.07088966501508048,0.05910187207659411,0.047450841301813214,0.04067214968726847,8.234264660603142e-19
c0,DOP853,wrong_model,2.725,0.19617235875980682,0.17581815189558342,0.1325122822340267,-0.027299851647244834,0.07085952060747185,0.05903370326429344,0.047282985893981104,0.040528273623412374,8.2768305013031195e-19
c0,DOP853,wrong_model,2.75,0.1979434674560247,0.17729314859017015,0.13182643983673747,-0.02756698136569857,0.07082913507796997,0.05896613112662483,0.04711579556604051,0.04038496762803472,8.236294656301453e-19
c0,DOP853,wrong_model,2.7750000000000004,0.19971381352199524,0.17876646336242266,0.13113396111226602,-0.027830757508846483,0.07079851054484343,0.0588991482546417,0.046949268024739976,0.04024222973549141,8.138109042361334e-19
c0,DOP853,wrong_model,2.8000000000000003,0.20148339100962137,0.18023811085285688,0.13043492992249098,-0.028091178315922994,0.07076764917576105,0.05883274738186816,0.0467834009769517,0.04010005798024432,8.032852933084619e-19
c0,DOP853,wrong_model,2.825,0.20325219402560663,0.181708105522091,0.12972943017039962,-0.02834824225886622,0.07073655318697403,0.058766921382695535,0.04661819212966118,0.039958450396852446,7.969101260656524e-19
c0,DOP853,wrong_model,2.85,0.20502021673265952,0.18317646165434717,0.1290175457942834,-0.02860194804121094,0.07070522484248919,0.05870166327077772,0.046453639189959976,0.039817405019965696,7.97350215332611e-19
c0,DOP853,wrong_model,2.875,0.20678745335067716,0.18464319336091295,0.12829936076196147,-0.028852294596965672,0.0706736664532335,0.05863696619742537,0.046289739865041306,0.03967691988432112,8.040166008505724e-19
c0,DOP853,wrong_model,2.9000000000000004,0.20855389815790817,0.18610831458356292,0.12757495906503227,-0.0290992810894745,0.07064188037621051,0.05857282344999933,0.04612649186219858,0.03953699302474164,8.131468401372656e-19
c0,DOP853,wrong_model,2.9250000000000003,0.21031954549209353,0.18757183909793954,0.12684442471315502,-0.02934290691026404,0.07060986901364896,0.05850922845030322,0.04596389288882681,0.03939762247613727,8.192369128856215e-19
c0,DOP853,wrong_model,2.95,0.21208438975158653,0.18903378051689437,0.12610784172836043,-0.02958317167787629,0.07057763481214387,0.05844617475297574,0.04580194065242678,0.03925880627350867,8.180349688893486e-19
c0,DOP853,wrong_model,2.975,0.21384842539645008,0.19049415229378822,0.12536529413939243,-0.02982007523668776,0.07054518026179067,0.058383656043882494,0.04564063286061203,0.03912054245195318,8.11307149483695e-19
c0,DOP853,wrong_model,3.0,0.2156116469495322,0.1919529677257514,0.12461686597608052,-0.030053617655715514,0.0705125078953127,0.058321666138507894,0.045479967221118606,0.03898282904667309,8.106518685141701e-19
c0,DOP853,wrong_model,3.0250000000000004,0.21737404899752472,0.19341023995690562,0.12386264126372744,-0.030283799227410976,0.07047962028718097,0.058260198980346685,0.04531994144181675,0.03884566409298579,8.05760092401543e-19
c0,DOP853,wrong_model,3.0500000000000003,0.21913562619199423,0.1948659819815434,0.12310270401754352,-0.030510620466441207,0.07044652005272929,0.05819924863929626,0.045160553230725986,0.038709045626336556,8.040184358712278e-19
c0,DOP853,wrong_model,3.075,0.22089637325039188,0.1963202066472679,0.12233713823710823,-0.030734082108458786,0.07041320984726326,0.058138809310049284,0.04500180029603238,0.03857297168231347,8.102218005162626e-19
c0,DOP853,wrong_model,3.1,0.22265628495704173,0.19777292665809287,0.12156602790086046,-0.03095418510886063,0.07037969236516371,0.05807887531048706,0.044843680346108396,0.03843744029666434,8.212333750729326e-19
c0,DOP853,wrong_model,3.125,0.2244153561641063,0.19922415457750203,0.12078945696062104,-0.031170930641536337,0.07034597033898522,0.05801944108007378,0.04468619108953505,0.03830244950531576,8.312442019468776e-19
c0,DOP853,wrong_model,3.1500000000000004,0.22617358179252944,0.20067390283146888,0.1200075093361462,-0.031384320097606416,0.07031204653854992,0.0579605011782519,0.044529330235126514,0.038167997344394154,8.353219696110717e-19
c0,DOP853,wrong_model,3.1750000000000003,0.22793095683295692,0.20212218371143573,0.11922026890971218,-0.03159435508415096,0.07027792377003672,0.057902050282838805,0.044373095491957,0.038034081850248855,8.314147081091602e-19
c0,DOP853,wrong_model,3.2,0.22968747634663395,0.20356900937725356,0.11842781952073153,-0.03180103742292919,0.07024360487506673,0.057844083188425065,0.044217484569389856,0.037900701059477016,8.209750648976326e-19
c0,DOP853,wrong_model,3.225,0.2314431354662801,0.20501439186008116,0.11763024496040175,-0.032004369149090314,0.07020909272978469,0.05778659480477434,0.04406249517710898,0.03776785300895056,8.083708382603139e-19
c0,DOP853,wrong_model,3.25,0.23319792939694084,0.20645834306524458,0.11682762896638667,-0.032204352509876244,0.07017439024393723,0.057729580155225384,0.043908125025152324,0.03763553573584485,7.992474455286558e-19
c0,DOP853,wrong_model,3.2750000000000004,0.23495185341681588,0.20790087477505648,0.11602005521753096,-0.03240098996331656,0.07013950035994801,0.057673034375096084,0.0437543718239475,0.03750374727766929,7.980080033413103e-19
c0,DOP853,wrong_model,3.3000000000000003,0.23670490287806387,0.20934199865159542,0.11520760732860855,-0.03259428417691616,0.07010442605199015,0.05761695271009006,0.0436012332843496,0.03737248567229966,8.045766971764643e-19
c0,DOP853,wrong_model,3.325,0.23845707320758391,0.2107817262394454,0.11439036884510513,-0.03278423802633625,0.0700691703250564,0.05756133051470581,0.04344870711768088,0.03724174895801219,8.106111173904208e-19
c0,DOP853,wrong_model,3.35,0.24020835990777542,0.21222006896839618,0.11356842323802649,-0.03297085459406846,0.07003373621402664,0.057506163250648425,0.04329679103577235,0.03711153517351916,8.055950693440121e-19
c0,DOP853,wrong_model,3.375,0.24195875855727533,0.21365703815610443,0.11274185389873914,-0.03315413716810292,0.06999812678273343,0.05745144648524446,0.04314548275100716,0.03698184235800614,8.070955360437286e-19
c0,DOP853,wrong_model,3.4000000000000004,0.24370826481166782,0.21509264501071348,0.11191074413385733,-0.03333408924059115,0.06996234512302699,0.057397175889860215,0.04299477997636619,0.036852668551171024,8.084561611945303e-19
c0,DOP853,wrong_model,3.4250000000000003,0.24545687440417382,0.21652690063343483,0.11107517716015322,-0.033510714506503295,0.06992639435383827,0.05734334723832327,0.04284468042547521,0.03672401179326446,7.758968950341254e-19
c0,DOP853,wrong_model,3.45,0.2472045831463163,0.21795981602109013,0.11023523609950396,-0.033684016862280654,0.06989027762024123,0.05728995640534772,0.042695181812653735,0.036595870125131776,6.697988208527497e-19
c0,DOP853,wrong_model,3.475,0.24895138692856184,0.21939140206861346,0.10939100397387198,-0.03385400040448368,0.06985399809251451,0.0572369993649633,0.04254628185296577,0.03646824158825637,4.653292740582004e-19
c0,DOP853,wrong_model,3.5,0.2506972817209393,0.22082166957151478,0.10854256370031864,-0.03402066942843579,0.06981755896520277,0.05718447218894857,0.042397978262271985,0.03634112422480456,1.6871938560582955e-19
c0,DOP853,wrong_model,3.5250000000000004,0.2524422635736347,0.22225062922830405,0.10768999808605159,-0.03418402842686341,0.06978096345617785,0.057132371045268374,0.04225026875728361,0.03621451607767166,-1.7449373914066903e-19
c0,DOP853,wrong_model,3.5500000000000003,0.25418632861756274,0.22367829164287648,0.10683338982350628,-0.03434408208853259,0.06974421480570031,0.05708069219651577,0.04210315105561783,0.03608841519052956,-4.829479950518042e-19
c0,DOP853,wrong_model,3.575,0.255929473064915,0.2251046673268589,0.10597282148546174,-0.034500835296882436,0.06970731627548139,0.05702943199835873,0.041956622875854645,0.03596281960787541,-6.583481943124192e-19
c0,DOP853,wrong_model,3.6,0.2576716932096844,0.22652976670191727,0.1051083755201912,-0.034654293128655964,0.06967027114774568,0.056978586897991665,0.04181068193759526,0.03583772737508165,-6.23456714873441e-19
c0,DOP853,wrong_model,3.625,0.25941298542816604,0.22795360010202528,0.10424013424664769,-0.03480446085252842,0.06963308272429515,0.05692815343259222,0.04166532596152181,0.035713136538447265,-3.828706692095076e-19
c0,DOP853,wrong_model,3.6500000000000004,0.2611533461794346,0.2293761777756947,0.10336817984968502,-0.03495134392773367,0.0695957543255743,0.05687812822778326,0.04152055266945844,0.03558904514525009,-1.1027338231658484e-19
c0,DOP853,wrong_model,3.6750000000000003,0.26289277200579825,0.2307975098881671,0.10249259437531164,-0.035094948002688656,0.06955828928973695,0.05682850799610048,0.04137635978443374,0.03546545124380035,-8.423102667387245e-20
c0,DOP853,wrong_model,3.7,0.2646312595332323,0.23221760652356857,0.10161345972596875,-0.03523527891361528,0.06952069097171429,0.05677928953546544,0.041232745030744186,0.035342352883495014,-8.527554464942881e-20
c0,DOP853,wrong_model,3.725,0.2663688054717848,0.2336364776870245,0.10073085765586053,-0.03537234268316268,0.06948296274228596,0.056730469727664955,0.041089706134019084,0.0352197481148735,-8.066401588578103e-20
c0,DOP853,wrong_model,3.75,0.2681054066159618,0.23505413330673747,0.09984486976630887,-0.03550614551902759,0.06944510798715296,0.05668204553683633,0.040947240821286535,0.03509763498967417,-7.742885244438715e-20
c0,DOP853,wrong_model,3.7750000000000004,0.2698410598450889,0.2364705832360272,0.09895557750114474,-0.035636693812574144,0.06940713010601325,0.05663401400795907,0.040805346821040464,0.03497601156089183,-8.977945673200912e-20
c0,DOP853,wrong_model,3.8000000000000003,0.27157576212364903,0.23788583725533274,0.09806306214213416,-0.03576399413745327,0.06936903251164019,0.056586372265352944,0.04066402186330882,0.03485487588283613,-1.3297907043355147e-19
c0,DOP853,wrong_model,3.825,0.27330951050159874,0.2392999050741773,0.09716740480443796,-0.035888053248221786,0.06933081862896405,0.05653911751118294,0.04052326367972266,0.03473422601119085,-2.1519021195756395e-19
