time_s,numerical_x_m,analytic_x_m,absolute_error_m
15.08,-0.057427072737728485,-0.05742707281547139,7.774290239348502e-11
15.1,-0.054400518628342616,-0.05440051870020174,7.185912281881812e-11
15.120000000000001,-0.05104894949399401,-0.05104894956036732,6.637330962622201e-11
15.14,-0.04739605864941484,-0.04739605871077959,6.136475355633664e-11
15.16,-0.04346728994096975,-0.043467289995566046,5.459629276449718e-11
15.18,-0.03928966301516282,-0.03928966306036238,4.519955937309916e-11
15.200000000000001,-0.03489158979748663,-0.03489158983447323,3.6986594342813817e-11
15.22,-0.030302683425979082,-0.0303026834557384,2.975931653881325e-11
15.24,-0.025553560887696895,-0.025553560910154594,2.2457698894973177e-11
15.26,-0.020675640674668358,-0.020675640689251127,1.4582769020110575e-11
15.280000000000001,-0.01570093678439101,-0.015700936790610277,6.219268156026914e-12
15.3,-0.010661850403194206,-0.010661850400733593,2.460613310328874e-12
15.32,-0.005590960615824882,-0.005590960604607523,1.1217359506543456e-11
15.34,-0.0005208154821452138,-0.0005208154628966926,1.9248521179737743e-11
15.36,0.004516275187914034,0.004516275214288224,2.6374189290856442e-11
15.38,0.009488444053945286,0.009488444088430444,3.448515778492478e-11
15.4,0.014364466186327352,0.014364466228395052,4.206770001791149e-11
15.42,0.01911395346825871,0.019113953517394096,4.913538673156914e-11
15.44,0.02370754227588779,0.023707542331712263,5.5824473516041806e-11
15.46,0.028117073281291063,0.028117073343276983,6.198591986916746e-11
15.48,0.03231576228929972,0.03231576235658033,6.72806116375213e-11
15.5,0.036278361083607075,0.03627836115543131,7.182423406026928e-11
15.52,0.03998130732943783,0.039981307406025964,7.658813166999678e-11
15.540000000000001,0.04340286265740219,0.04340286273942888,8.202669099510729e-11
15.56,0.046523238131212716,0.046523238218180045,8.696732917146122e-11
15.58,0.04932470638746931,0.04932470647786382,9.039451132064613e-11
15.6,0.05179169983144291,0.05179169992448283,9.303991604925343e-11
15.620000000000001,0.053910894366653604,0.053910894461806726,9.515312149321886e-11
15.64,0.05567127822213438,0.055671278318858056,9.672367767832313e-11
15.66,0.05706420554809473,0.05706420564574926,9.765453029553228e-11
15.68,0.058083434547685144,0.05808343464554588,9.78607334056747e-11
15.700000000000001,0.058725150012625495,0.05872515011005874,9.743324203004278e-11
15.72,0.05898797023148206,0.05898797032781878,9.633671638198393e-11
15.74,0.05887293833769832,0.05887293843232306,9.462473860022413e-11
15.76,0.05838349826483671,0.058383498357320714,9.248400656414191e-11
15.780000000000001,0.057525455573316855,0.05752545566282379,8.950693658471565e-11
15.8,0.0563069235038933,0.05630692359006157,8.616827390506288e-11
15.82,0.05473825471262983,0.05473825479517223,8.254239652893958e-11
15.84,0.0528319592212188,0.052831959299479675,7.826087694562389e-11
15.860000000000001,0.05060260920502394,0.05060260927819107,7.316712513638635e-11
15.88,0.048066731320960766,0.04806673138878052,6.781975675496099e-11
15.9,0.04524268735200711,0.0452426874147042,6.269709057482586e-11
15.92,0.04215054401091121,0.04215054406901195,5.81007394973021e-11
15.94,0.03881193281319227,0.038811932865438825,5.224655430513536e-11
15.96,0.03524990097757912,0.03524990102136544,4.378631485169038e-11
15.98,0.03148875437104478,0.03148875440727306,3.622828426141922e-11
16.0,0.027553893570936322,0.027553893600728505,2.979218260978911e-11
16.02,0.02347164411598883,0.02347164413930284,2.3314010444419608e-11
16.04,0.019269082079774975,0.019269082095939347,1.616437192430986e-11
16.06,0.014973856113516471,0.014973856122045494,8.52902297399094e-12
16.080000000000002,0.010614007117168098,0.010614007117877746,7.096476184464962e-13
16.1,0.006217786703873691,0.00621778669659735,7.276341855433355e-12
16.12,0.001813475623040132,0.0018134756076802182,1.535991386164559e-11
16.14,-0.002570796700115918,-0.002570796722712899,2.2596980710221093e-11
16.16,-0.0069072303634418976,-0.006907230392250525,2.8808627358656302e-11
16.18,-0.011168529808667864,-0.011168529844250012,3.5582148338875186e-11
16.2,-0.015328074178659995,-0.015328074220795615,4.213561964616641e-11
16.22,-0.019360082145306646,-0.019360082193449,4.8142354686087074e-11
16.240000000000002,-0.023239770206970243,-0.023239770260603938,5.363369470767765e-11
16.26,-0.026943503490357637,-0.026943503549426012,5.906837519109587e-11
16.28,-0.03044893814993441,-0.03044893821500653,6.507212130246742e-11
16.3,-0.033735154518508836,-0.03373515458940623,7.089739212373658e-11
16.32,-0.036782780223339306,-0.03678278029831047,7.497116122356928e-11
16.34,-0.03957410255440278,-0.03957410263258001,7.817722857961229e-11
16.36,-0.04209316945437616,-0.04209316953556267,8.118650890454049e-11
16.38,-0.044325878560108195,-0.04432587864418732,8.40791256062623e-11
16.4,-0.046260053815523845,-0.04626005390203004,8.650619803818316e-11
16.42,-0.04788550925694495,-0.04788550934521071,8.826575581544205e-11
16.44,-0.04919409965722878,-0.049194099746595936,8.936715256702144e-11
16.46,-0.050179757799946496,-0.05017975788980605,8.98595503562305e-11
16.48,-0.050838518241655244,-0.05083851833136978,8.971453441253274e-11
16.5,-0.051168527507574425,-0.05116852759651659,8.894216613208883e-11
16.52,-0.051170040753428264,-0.051170040840947256,8.751899205350355e-11
16.54,-0.05084540501136927,-0.050845405096955294,8.558602437869212e-11
16.56,-0.05019902922368773,-0.05019902930692701,8.323928352149679e-11
16.580000000000002,-0.04923734134942718,-0.04923734143000464,8.057746136991284e-11
16.6,-0.04796873291075467,-0.047968732988038255,7.728358231151589e-11
16.62,-0.046403491420768946,-0.04640349149437841,7.360946574497262e-11
16.64,-0.044553721213432804,-0.04455372128311664,6.968383509109444e-11
16.66,-0.04243325326132178,-0.042433253326591515,6.52697340619568e-11
16.68,-0.040057544635374094,-0.04005754469494989,5.957579568560689e-11
16.7,-0.03744356831956215,-0.03744356837287825,5.3316101533695814e-11
16.72,-0.03460969415675129,-0.03460969420494928,4.8197994206855554e-11
16.740000000000002,-0.03157556174842249,-0.031575561792035696,4.36132033265757e-11
16.76,-0.028361946169310797,-0.028361946206648635,3.733783768278265e-11
16.78,-0.024990617405368214,-0.024990617434588806,2.922059122445475e-11
16.8,-0.021484194461732792,-0.02148419448379515,2.2062358884245015e-11
16.82,-0.017865995112970486,-0.017865995128491515,1.552102890656215e-11
16.84,-0.01415988226871416,-0.014159882277629618,8.915456914393438e-12
16.86,-0.010390107968993109,-0.01039010797102172,2.028611653659418e-12
16.88,-0.006581156019579482,-0.006581156014500114,5.079367482174746e-12
16.9,-0.002757584279003495,-0.0027575842668462734,1.2157221843805965e-11
16.92,0.0010561323951494303,0.001056132413809613,1.8660182773966305e-11
16.94,0.004835757543341514,0.004835757567846711,2.4505197350477292e-11
16.96,0.008557445866870813,0.008557445897711758,3.0840944381660407e-11
16.98,0.012197892405453504,0.012197892442406719,3.695321479368907e-11
17.0,0.015734477195315014,0.015734477237883713,4.256869856611445e-11
17.02,0.019145404526022525,0.019145404573718362,4.7695836863370644e-11
17.04,0.022409835944541337,0.022409835997260746,5.271940869966407e-11
17.06,0.025508016204139852,0.025508016262403444,5.826359186777985e-11
17.080000000000002,0.028421391407055574,0.028421391470834282,6.377870800933216e-11
17.1,0.031132718641136876,0.03113271870879635,6.765947524467464e-11
17.12,0.03362616647090172,0.0336261665415928,7.06910779912917e-11
17.14,0.03588740571731588,0.035887405790900655,7.358477716046252e-11
17.16,0.037903690009584684,0.03790369008603444,7.644975624776507e-11
17.18,0.039663925670223706,0.0396639257491168,7.889309344699669e-11
17.2,0.04115873056457617,0.04115873064525541,8.067924106569535e-11
17.22,0.04238048161998446,0.042380481701804744,8.182028665704166e-11
17.240000000000002,0.0433233507927353,0.04332335087513276,8.239746385196867e-11
17.26,0.04398332933609921,0.04398332941853241,8.243319915557379e-11
17.28,0.04435824029865122,0.04435824038053562,8.188439509781986e-11
17.3,0.04444773925762151,0.0444477393384034,8.078189506210975e-11
17.32,0.04425330336730081,0.04425330344652242,7.922160843998327e-11
17.34,0.04377820887630157,0.043778208953338824,7.703725157792718e-11
17.36,0.04302749733834353,0.04302749741285583,7.45122991085978e-11
17.38,0.04200793081537783,0.04200793088715755,7.177972105587571e-11
17.400000000000002,0.04072793643590019,0.04072793650446,6.855981060649441e-11
17.42,0.03919754073766135,0.03919754080242132,6.475996822130625e-11
17.44,0.03742829428827822,0.037428294348460636,6.018241460736817e-11
17.46,0.03543318713188643,0.035433187187284755,5.5398324816380295e-11
17.48,0.03322655566931223,0.03322655572033148,5.101925132366958e-11
17.5,0.030823981625054227,0.030823981672114073,4.7059845603714123e-11
17.52,0.02824218380260403,0.02824218384418579,4.1581762338926964e-11
17.54,0.02549890336415936,0.02549890339838574,3.4226382145119416e-11
17.56,0.022612783418505637,0.022612783446948344,2.844270652335723e-11
17.580000000000002,0.019603243734496095,0.019603243757765565,2.3269469684450428e-11
17.6,0.01649035139078683,0.016490351408429933,1.764310225693677e-11
17.62,0.01329468823125213,0.013294688242515854,1.1263724328247626e-11
17.64,0.010037215991212853,0.01003721599583358,4.620725677084714e-12
17.66,0.006739139970892,0.006739139968997107,1.8948930965989597e-12
17.68,0.0034217721339000434,0.0034217721256368347,8.2632086936818e-12
17.7,0.00010639450768596466,0.00010639449293599828,1.474996638500467e-11
17.72,-0.0031858762457669778,-0.0031858762670454862,2.127850846911361e-11
17.740000000000002,-0.006434222233184027,-0.0064342222604895985,2.7305571866087508e-11
17.76,-0.009618254870657292,-0.00961825490364928,3.299198761408384e-11
17.78,-0.01271814175348299,-0.012718141791900589,3.841759896316965e-11
17.8,-0.015714729070270675,-0.015714729113740965,4.347028986773083e-11
17.82,-0.018589658813598867,-0.018589658861483737,4.788486968054784e-11
17.84,-0.021325480077199307,-0.021325480128918904,5.171959735483789e-11
17.86,-0.023905753773198368,-0.0239057538289932,5.5794830561284314e-11
17.88,-0.026315150150735562,-0.026315150211284655,6.054909351682625e-11
17.900000000000002,-0.028539538544834472,-0.02853953860939098,6.455650597425588e-11
17.92,-0.03056606883461513,-0.030566068901951505,6.733637605838005e-11
17.94,-0.0323832441579362,-0.03238324422756355,6.962735249471663e-11
17.96,-0.033980984481177694,-0.0339809845528677,7.16900080965921e-11
17.98,-0.03535068068085084,-0.03535068075427284,7.342199764837076e-11
18.0,-0.03648523886199568,-0.036485238936678405,7.468272528177167e-11
18.02,-0.03737911470133908,-0.03737911477676504,7.542595714671307e-11
18.04,-0.03802833766789438,-0.03802833774352794,7.563356191342407e-11
18.06,-0.0384305250390187,-0.03843052511430248,7.528377921062201e-11
18.080000000000002,-0.03858488569572746,-0.03858488577015813,7.443066996071224e-11
18.1,-0.0384922137466829,-0.03849221381979447,7.311157235179166e-11
18.12,-0.0381548720942782,-0.03815487216554997,7.127176626653409e-11
18.14,-0.03757676611934925,-0.03757676618842401,6.907475980089117e-11
18.16,-0.03676330772403288,-0.03676330779072148,6.668860602632165e-11
18.18,-0.03572137003080948,-0.035721370094673924,6.386444151296189e-11
18.2,-0.03445923309222638,-0.03445923315280628,6.05799022057596e-11
18.22,-0.03298652102390181,-0.032986521080553284,5.665147517763813e-11
18.240000000000002,-0.031314131021258414,-0.03131413107335579,5.209737502509526e-11
18.26,-0.029454154770996027,-0.029454154818878468,4.788244106768147e-11
18.28,-0.02741979281558303,-0.02741979285979093,4.420790122861007e-11
18.3,-0.025225262463630257,-0.02522526250351086,3.9880602292763356e-11
18.32,-0.022885699878796684,-0.02288569991214716,3.335047515928835e-11
18.34,-0.02041705701078514,-0.02041705703843827,2.7653129786031627e-11
18.36,-0.017835994078580688,-0.017835994101551383,2.297069479073599e-11
18.38,-0.01515976830205796,-0.015159768320058198,1.800023671783002e-11
18.400000000000002,-0.012406119626010154,-0.012406119638111758,1.2101604440761804e-11
18.42,-0.009593154188933483,-0.009593154194733059,5.799576097142989e-12
18.44,-0.0067392262954513935,-0.006739226295120481,3.3091238083038377e-13
18.46,-0.0038628196531379946,-0.003862819646998176,6.139818688188914e-12
18.48,-0.0009824286359325775,-0.0009824286242299486,1.1702628883308863e-11
18.5,0.0018835596684693907,0.0018835596857170677,1.724767702791785e-11
18.52,0.0047169818815770564,0.004716981904298287,2.2721230279187932e-11
18.54,0.0075000124953877164,0.007500012523351285,2.7963568960398533e-11
18.56,0.01021527506128222,0.010215275094089222,3.28070019067761e-11
18.580000000000002,0.012845949719006263,0.012845949756277553,3.7271290220797226e-11
18.6,0.015375876406794053,0.015375876448497779,4.1703725542352466e-11
18.62,0.017789653126033995,0.017789653172667244,4.663324934539581e-11
18.64,0.020072728670667343,0.02007272872198682,5.131947644620993e-11
18.66,0.022211489266405773,0.022211489321031643,5.462586979976258e-11
18.68,0.024193338612143744,0.02419333866944637,5.730262792047469e-11
18.7,0.026006770866255483,0.026006770926401468,6.014598541437266e-11
18.72,0.027641436158201596,0.027641436221279642,6.307804625849123e-11
18.740000000000002,0.029088198261174317,0.029088198326670554,6.549623690621509e-11
18.76,0.03033918411511051,0.03033918418231568,6.720517198299802e-11
18.78,0.031387824944455106,0.03138782501282303,6.836792243447576e-11
18.8,0.032228888768320474,0.0322288888373855,6.906502453274399e-11
18.82,0.03285850415676026,0.03285850422605737,6.929710971714798e-11
18.84,0.03327417514486538,0.03327417521397257,6.910719219099803e-11
18.86,0.03347478727343367,0.033474787341881425,6.844775440884021e-11
18.88,0.03346060478078709,0.033460604848167055,6.737996272043745e-11
18.900000000000002,0.03323325902789398,0.033233259093718985,6.582500516882916e-11
18.92,0.032795728292247736,0.03279572835633618,6.408844288596782e-11
18.94,0.03215230912351692,0.03215230918535802,6.184109474505206e-11
18.96,0.03130857950043842,0.03130857955964597,5.920754858612653e-11
18.98,0.030271354086204395,0.030271354142537756,5.6333361586613506e-11
19.0,0.029048631922355114,0.029048631975657418,5.3302303543167895e-11
19.02,0.02764953694927123,0.02764953699920677,4.99355383432043e-11
19.04,0.02608425178376102,0.026084251829302397,4.554137622569954e-11
19.06,0.024363945222050872,0.024363945262810906,4.0760034236697607e-11
19.080000000000002,0.022500693979783548,0.022500694016738217,3.695466849196194e-11
19.1,0.02050739920902313,0.020507399242339904,3.3316772951597073e-11
19.12,0.018397698355826476,0.018397698383541612,2.7715135741956942e-11
19.14,0.01618587295309517,0.01618587297485692,2.1761752122539946e-11
19.16,0.013886752978513637,0.01388675299558918,1.7075542368960583e-11
19.18,0.011515618402105469,0.011515618414634362,1.2528892853747031e-11
19.2,0.00908809856613356,0.009088098573555097,7.421537343010876e-12
19.22,0.006620070062826085,0.006620070064728055,1.901969901019207e-12
19.240000000000002,0.004127553769861628,0.004127553766246042,3.6155861291020663e-12
19.26,0.001626611704836271,0.001626611695887063,8.949207911182477e-12
19.28,-0.0008667556429691976,-0.0008667556571453355,1.4176137911117714e-11
19.3,-0.003336710852590502,-0.003336710871761162,1.9170659851242e-11
19.32,-0.005767679342771017,-0.005767679366732852,2.3961835120267505e-11
19.34,-0.008144446752985611,-0.008144446781426937,2.8441325683470353e-11
19.36,-0.010452253329290114,-0.010452253362005197,3.271508237923104e-11
19.38,-0.01267688473580902,-0.012676884772997166,3.718814492459366e-11
19.400000000000002,-0.014804758739084862,-0.014804758781091241,4.200637927775919e-11
19.42,-0.016823007242460965,-0.01682300728826647,4.5805505222151766e-11
19.44,-0.018719553176156888,-0.018719553224787345,4.863045729996962e-11
19.46,-0.020483181797491493,-0.02048318184884401,5.135251598953339e-11
19.48,-0.022103605983997757,-0.022103606038534222,5.453646562125769e-11
19.5,-0.02357152514567016,-0.023571525203140393,5.747023343327662e-11
19.52,-0.024878677424495708,-0.024878677483996046,5.950033868384885e-11
19.54,-0.02601788489934914,-0.026017884960380763,6.103162419890396e-11
19.56,-0.02698309156029055,-0.026983091622497127,6.220657669531171e-11
19.580000000000002,-0.027769393858380224,-0.02776939392139643,6.30162068360196e-11
19.6,-0.028373063690979118,-0.02837306375439271,6.341359035100247e-11
19.62,-0.028791563730372196,-0.02879156379373563,6.336343255641808e-11
19.64,-0.02902355505286308,-0.029023555115771198,6.290811621623149e-11
19.66,-0.029068897075202094,-0.029068897137204307,6.200221239205383e-11
19.68,-0.028928639853272813,-0.028928639914058467,6.078565428779825e-11
19.7,-0.02860500884812302,-0.02860500890720754,5.908451852776331e-11
19.72,-0.028101382308518438,-0.02810138236562381,5.710537251402137e-11
19.740000000000002,-0.027422261469562195,-0.02742226152445442,5.4892226181157966e-11
19.76,-0.026573233807139857,-0.02657323385942031,5.22804542713029e-11
19.78,-0.025560929632370825,-0.02556092968155301,4.9182186101504044e-11
19.8,-0.02439297235085975,-0.024392972396697597,4.583784740663788e-11
19.82,-0.023077922749695168,-0.02307792279225654,4.256137109415192e-11
19.84,-0.021625217709539367,-0.0216252177491195,3.9580134308936366e-11
19.86,-0.020045103773708772,-0.02004510380939995,3.569117917878728e-11
19.88,-0.018348566029998688,-0.0183485660602976,3.0298912684356694e-11
19.900000000000002,-0.016547252794630762,-0.016547252820955715,2.6324952634437793e-11
19.92,-0.014653396619651173,-0.014653396642442338,2.27911647887602e-11
19.94,-0.012679732132991735,-0.012679732150816395,1.782466015065598e-11
19.96,-0.01063941126758803,-0.010639411279569858,1.198182872363951e-11
19.98,-0.008545916443283319,-0.008545916450446013,7.162694048989948e-12
20.0,-0.006412972268473165,-0.006412972270706706,2.233540609408724e-12
