steps,t,energy,integrated_work,work_defect,norm_defect
320,0.2625,0.20946529879500644,0.2094653614110386,-6.261603216484168e-08,2.6645352591003757e-15
320,0.26875,0.21940170249149663,0.21940177106873252,-6.857723588993281e-08,3.552713678800501e-15
320,0.27499999999999997,0.22955674462922787,0.22955681956706958,-7.49378417097546e-08,3.3306690738754696e-15
320,0.28125,0.239929338312143,0.2399294200251849,-8.171304188842043e-08,3.1086244689504383e-15
320,0.2875,0.2505183686810306,0.2505184575990957,-8.891806507760336e-08,3.3306690738754696e-15
320,0.29375,0.26132269277007497,0.2613227893382314,-9.656815641578831e-08,3.552713678800501e-15
320,0.3,0.2723411393664506,0.2723412440450103,-1.046785597091926e-07,2.886579864025407e-15
320,0.30625,0.2835725088733216,0.28357262213781953,-1.1326449794735183e-07,2.886579864025407e-15
320,0.3125,0.29501557317659804,0.29501569551775364,-1.2234115559506265e-07,3.552713678800501e-15
320,0.31875,0.30666907551581274,0.30666920743947046,-1.3192365772018988e-07,3.552713678800501e-15
320,0.325,0.31853173035946974,0.31853187238652253,-1.4202705278520966e-07,3.3306690738754696e-15
320,0.33125,0.33060222328523,0.330602375951522,-1.5266629199706117e-07,3.9968028886505635e-15
320,0.3375,0.34287921086528667,0.34287937472149854,-1.6385621187664512e-07,4.218847493575595e-15
320,0.34375,0.35536132055729447,0.3553614961688079,-1.756115134421421e-07,4.6629367034256575e-15
320,0.35,0.3680471506012018,0.3680473385479483,-1.8794674649935672e-07,4.218847493575595e-15
320,0.35625,0.3809352699223594,0.38093547079864165,-2.008762822747201e-07,4.218847493575595e-15
320,0.3625,0.3940242180412251,0.3940244324555332,-2.144143080862193e-07,3.1086244689504383e-15
320,0.36875,0.40731250499007626,0.40731273356486386,-2.2857478759741312e-07,5.551115123125783e-15
320,0.375,0.42079861123699125,0.4207988546084643,-2.4337147302988527e-07,5.329070518200751e-15
320,0.38125,0.4344809876175638,0.4344812464354203,-2.588178564799648e-07,5.995204332975845e-15
320,0.3875,0.448358055274588,0.4483583302017544,-2.749271664215236e-07,4.6629367034256575e-15
320,0.39375,0.46242820560612347,0.46242849731846497,-2.917123415047129e-07,3.1086244689504383e-15
320,0.4,0.4766898002222412,0.4766901094082618,-3.091860205639563e-07,2.220446049250313e-15
320,0.40625,0.49114117091082204,0.491141498271333,-3.2736051097659313e-07,2.220446049250313e-15
320,0.4125,0.5057806196126794,0.5057809658604727,-3.462477933258157e-07,1.3322676295501878e-15
320,0.41875,0.520606418406413,0.5206067842658954,-3.658594823763295e-07,4.440892098500626e-16
320,0.425,0.5356168095032414,0.535617195710058,-3.8620681652723476e-07,-5.551115123125783e-16
320,0.43125,0.5508100052521719,0.5508104125528056,-4.073006336646756e-07,8.881784197001252e-16
320,0.4375,0.5661841881557674,0.5661846173071491,-4.2915138165344757e-07,1.1102230246251565e-15
320,0.44375,0.5817375108969158,0.5817379626659805,-4.5176906471322553e-07,-3.3306690738754696e-16
320,0.45,0.5974680963767874,0.597468571540024,-4.75163236535181e-07,-1.1102230246251565e-15
320,0.45625,0.613374037764315,0.6133745371073118,-4.993429968402907e-07,2.220446049250313e-16
320,0.4625,0.6294533985574993,0.6294539228744733,-5.243169740598574e-07,1.7763568394002505e-15
320,0.46875,0.6457042126568049,0.6457047627501107,-5.500933057955848e-07,-2.220446049250313e-16
320,0.475,0.6621244844509367,0.6621250611305359,-5.766795991846152e-07,-3.3306690738754696e-16
320,0.48125,0.6787121889151776,0.6787127929981284,-6.040829507725221e-07,4.440892098500626e-16
320,0.4875,0.6954652717226476,0.6954659040325681,-6.32309920534091e-07,1.7763568394002505e-15
320,0.49375,0.7123816493686864,0.7123823107351942,-6.613665077814801e-07,2.220446049250313e-15
320,0.5,0.7294592093085677,0.7294599005667218,-6.912581541618223e-07,1.3322676295501878e-15
320,0.50625,0.746695810108856,0.7466965320985526,-7.219896965837691e-07,2.4424906541753444e-15
320,0.5125,0.7640892816124896,0.7640900351778934,-7.5356540385485e-07,1.9984014443252818e-15
320,0.51875,0.7816374251179857,0.7816382111069002,-7.859889145089838e-07,1.1102230246251565e-15
320,0.525,0.7993380135727945,0.7993388328360441,-8.192632495740426e-07,3.1086244689504383e-15
320,0.53125,0.8171887917810903,0.8171896451718954,-8.533908051333583e-07,4.6629367034256575e-15
320,0.5375,0.8351874766261762,0.8351883649995059,-8.883733296771723e-07,5.329070518200751e-15
320,0.54375,0.85333175730765,0.8533326815195631,-9.242119131114279e-07,3.552713678800501e-15
320,0.55,0.8716192955935195,0.8716202565004775,-9.609069580029939e-07,4.218847493575595e-15
320,0.55625,0.8900477260873425,0.8900487245455545,-9.984582119981766e-07,4.6629367034256575e-15
320,0.5625,0.9086146565106642,0.9086156933753919,-1.0368647277436693e-06,3.9968028886505635e-15
320,0.56875,0.9273176680007822,0.927318744125633,-1.0761248507851207e-06,2.886579864025407e-15
320,0.575,0.9461543154239694,0.9461554316601933,-1.1162362238970047e-06,1.7763568394002505e-15
320,0.58125,0.9651221277043049,0.9651232849000699,-1.1571957649891829e-06,2.6645352591003757e-15
320,0.5875,0.9842186081681418,0.9842198071678271,-1.1989996853145612e-06,1.3322676295501878e-15
320,0.59375,1.0034412349044053,1.0034424765478451,-1.2416434398421217e-06,1.9984014443252818e-15
320,0.6,1.0227874611406467,1.0227887462624037,-1.2851217570108986e-06,2.886579864025407e-15
320,0.6062500000000001,1.0422547156350392,1.04225604506366,-1.3294286207443662e-06,2.220446049250313e-15
320,0.6125,1.0618404030843207,1.0618417776415716,-1.374557250910513e-06,2.4424906541753444e-15
320,0.61875,1.0815419045476828,1.0815433250477988,-1.4205001159783848e-06,3.3306690738754696e-15
320,0.625,1.101356577886691,1.1013580451356122,-1.4672489212497197e-06,3.1086244689504383e-15
320,0.63125,1.1212817582212258,1.1212832730158153,-1.5147945895410686e-06,3.1086244689504383e-15
320,0.6375000000000001,1.1413147584013934,1.1413163215286817,-1.563127288273236e-06,2.886579864025407e-15
320,0.64375,1.1614528694954966,1.1614544817318924,-1.612236395720501e-06,4.218847493575595e-15
320,0.65,1.1816933612939255,1.181695023404447,-1.66211052143872e-06,4.218847493575595e-15
320,0.65625,1.2020334828290256,1.2020351955665087,-1.7127374831726883e-06,4.884981308350689e-15
320,0.6625,1.2224704629108043,1.2224722270151285,-1.7641043241756194e-06,4.440892098500626e-15
320,0.6687500000000001,1.2430015106784869,1.2430033268757843,-1.8161972974439777e-06,3.552713678800501e-15
320,0.675,1.2636238161677862,1.2636256851696543,-1.8690018681599696e-06,2.6645352591003757e-15
320,0.68125,1.2843345508938144,1.2843364733965317,-1.9225027172442566e-06,3.1086244689504383e-15
320,0.6875,1.3051308684495229,1.3051328451332724,-1.976683749571606e-06,3.1086244689504383e-15
320,0.69375,1.3260099051195855,1.326011936647659,-2.0315280735427876e-06,3.552713678800501e-15
320,0.7000000000000001,1.3469687805095147,1.3469708675275422,-2.087018027507881e-06,2.886579864025407e-15
320,0.70625,1.3680045981899593,1.3680067413251171,-2.1431351577838598e-06,2.4424906541753444e-15
320,0.7125,1.389114446355924,1.3891166462161666,-2.1998602426354097e-06,3.1086244689504383e-15
320,0.71875,1.4102953985008102,1.410297655674102,-2.2571732918308385e-06,3.552713678800501e-15
320,0.725,1.4315445141050671,1.4315468291586069,-2.3150535397586935e-06,3.552713678800501e-15
320,0.7312500000000001,1.4528588393392181,1.452861212818682,-2.373479463857464e-06,3.3306690738754696e-15
320,0.7375,1.4742354077811006,1.4742378402098735,-2.432428772847217e-06,2.4424906541753444e-15
320,0.74375,1.4956712411470168,1.495673733025451,-2.4918784342631284e-06,1.7763568394002505e-15
320,0.75,1.5171633500366293,1.5171659018412906,-2.5518046613548506e-06,3.3306690738754696e-15
320,0.75625,1.5387087346912531,1.5387113468742004,-2.612182947281383e-06,3.9968028886505635e-15
320,0.7625000000000001,1.560304385765368,1.560307058753415,-2.672988046903413e-06,3.9968028886505635e-15
320,0.76875,1.5819472851109728,1.5819500193049678,-2.7341939949909744e-06,3.9968028886505635e-15
320,0.775,1.6036344065745134,1.60363720234864,-2.7957741266515512e-06,3.3306690738754696e-15
320,0.78125,1.6253627168061031,1.6253655745071638,-2.8577010606767317e-06,4.440892098500626e-15
320,0.7875,1.6471291760806037,1.647132096027351,-2.9199467472817986e-06,4.440892098500626e-15
320,0.7937500000000001,1.6689307391303458,1.6689337216127982,-2.9824824523405624e-06,3.552713678800501e-15
320,0.8,1.6907643559890273,1.6907674012678067,-3.045278779367777e-06,3.552713678800501e-15
320,0.80625,1.712626972846456,1.7126300811521415,-3.1083056855063518e-06,3.3306690738754696e-15
320,0.8125,1.7345155329137552,1.7345187044462398,-3.171532484635975e-06,4.218847493575595e-15
320,0.81875,1.7564269772985779,1.7564302122264623,-3.2349278844545637e-06,4.440892098500626e-15
320,0.8250000000000001,1.7783582458899916,1.7783615443499703,-3.2984599787067026e-06,4.440892098500626e-15
320,0.83125,1.800306278252522,1.800309640348793,-3.3620962709424163e-06,5.773159728050814e-15
320,0.8375,1.8222680145289383,1.82227144033264,-3.425803701828656e-06,6.217248937900877e-15
320,0.84375,1.844240396351338,1.8442438858999937,-3.4895486555885924e-06,6.217248937900877e-15
320,0.85,1.8662203677600315,1.8662239210570082,-3.5532969766549627e-06,6.217248937900877e-15
320,0.8562500000000001,1.8882048761297239,1.8882084931437246,-3.6170140007563134e-06,6.8833827526759706e-15
320,0.8625,1.9101908731025286,1.9101945537670972,-3.680664568683767e-06,7.105427357601002e-15
320,0.86875,1.9321753155272692,1.932179059740313,-3.744213043832545e-06,7.105427357601002e-15
320,0.875,1.954155166404532,1.954158974027875,-3.8076233430661688e-06,5.773159728050814e-15
320,0.88125,1.9761273958369547,1.9761312666959026,-3.8708589478186894e-06,4.884981308350689e-15
320,0.8875000000000001,1.998088981984152,1.99809291586709,-3.933882937845468e-06,3.9968028886505635e-15
320,0.89375,2.0200369120217507,2.020040908679754,-3.996658003213582e-06,3.9968028886505635e-15
320,0.9,2.0419681831038923,2.041972242250382,-4.0591464895989304e-06,3.552713678800501e-15
320,0.90625,2.063879803328687,2.0638839246390877,-4.1213104005066725e-06,3.552713678800501e-15
320,0.9125,2.08576879270592,2.085772975817361,-4.183111441236065e-06,4.218847493575595e-15
320,0.9187500000000001,2.1076321841264587,2.1076364286374902,-4.244511031537002e-06,4.6629367034256575e-15
320,0.925,2.1294670243326697,2.1294713298030223,-4.3054703526834714e-06,5.10702591327572e-15
320,0.93125,2.1512703748892634,2.1512747408396162,-4.365950352802628e-06,5.329070518200751e-15
320,0.9375,2.17303931315383,2.173043739065629,-4.425911798833226e-06,4.440892098500626e-15
320,0.94375,2.194770933246482,2.194775418561765,-4.485315283186964e-06,3.9968028886505635e-15
320,0.9500000000000001,2.2164623470178437,2.216466891139113,-4.544121269489665e-06,4.884981308350689e-15
320,0.95625,2.238110685014738,2.238115287304875,-4.602290136990206e-06,4.218847493575595e-15
320,0.9625,2.259713097442906,2.2597177572250873,-4.659782181448691e-06,4.440892098500626e-15
320,0.96875,2.281266755125958,2.281271471683628,-4.716557670203514e-06,4.6629367034256575e-15
320,0.975,2.302768850459918,2.302773623036785,-4.772576867040357e-06,4.884981308350689e-15
320,0.9812500000000001,2.3242165983625798,2.3242214261626595,-4.827800079709732e-06,4.440892098500626e-15
320,0.9875,2.345607237217002,2.3456121194046675,-4.882187665700144e-06,5.10702591327572e-15
320,0.99375,2.3669380298082885,2.366942965508395,-4.9357001064009864e-06,4.6629367034256575e-15
320,1.0,2.3882062642530455,2.3882112525510535,-4.988298007990721e-06,4.884981308350689e-15
320,1.00625,2.4094092549206207,2.40941429486278,-5.039942159168476e-06,5.995204332975845e-15
320,1.0125000000000002,2.4305443433454483,2.4305494339390123,-5.090593564016643e-06,6.8833827526759706e-15
320,1.01875,2.451608899129699,2.4516140393431747,-5.140213475751665e-06,7.327471962526033e-15
320,1.0250000000000001,2.4726003208354537,2.472605509598893,-5.188763439356592e-06,7.771561172376096e-15
320,1.0312500000000002,2.49351603686564,2.493521273070965,-5.236205324887777e-06,7.549516567451064e-15
320,1.0375,2.5143535063329336,2.5143587888342975,-5.282501363890191e-06,8.43769498715119e-15
320,1.0437500000000002,2.5351102199158184,2.5351155475300313,-5.327614212902176e-06,7.993605777301127e-15
320,1.05,2.5557837007011015,2.5557890722080585,-5.371506957008165e-06,7.771561172376096e-15
320,1.0562500000000001,2.5763715050119806,2.5763769191551487,-5.4141431680143626e-06,7.993605777301127e-15
320,1.0625000000000002,2.5968712232209312,2.5968766787078907,-5.4554869595158095e-06,6.8833827526759706e-15
320,1.06875,2.617280480546672,2.617285976049665,-5.495502993113632e-06,7.105427357601002e-15
320,1.0750000000000002,2.637596937834295,2.6376024719908524,-5.5341565574629215e-06,5.995204332975845e-15
320,1.08125,2.6578182923179265,2.6578238637314984,-5.571413571825445e-06,5.995204332975845e-15
320,1.0875000000000001,2.677942278364994,2.677947885605649,-5.607240654903478e-06,5.995204332975845e-15
320,1.0937500000000002,2.697966668201418,2.697972309806575,-5.6416051572583115e-06,5.551115123125783e-15
320,1.1,2.7178892726169197,2.717894947092118,-5.6744751981696595e-06,5.773159728050814e-15
320,1.1062500000000002,2.7377079416496723,2.7377136474693793,-5.705819706935955e-06,5.995204332975845e-15
320,1.1125,2.75742056524953,2.7574263008580027,-5.735608472612341e-06,6.8833827526759706e-15
320,1.1187500000000001,2.7770250739191082,2.777030837731285,-5.763812176873273e-06,7.327471962526033e-15
320,1.1250000000000002,2.7965194393319477,2.7965252297343794,-5.7904024317601e-06,7.771561172376096e-15
320,1.13125,2.8159016749270163,2.8159074902788492,-5.815351832971771e-06,7.771561172376096e-15
320,1.1375000000000002,2.8351698364788733,2.835175675112853,-5.838633979848851e-06,7.549516567451064e-15
320,1.14375,2.8543220226427177,2.8543278828662495,-5.860223531772846e-06,7.993605777301127e-15
320,1.1500000000000001,2.873356375473678,2.8733622555699183,-5.880096240140631e-06,7.327471962526033e-15
320,1.1562500000000002,2.8922710809196284,2.8922769791486194,-5.898228990997012e-06,7.105427357601002e-15
320,1.1625,2.9110643692868816,2.911070283886717,-5.914599835232792e-06,6.217248937900877e-15
320,1.1687500000000002,2.9297345156780876,2.929740444866119,-5.929188031217336e-06,6.217248937900877e-15
320,1.175,2.948279840401714,2.948285782375796,-5.941974082102064e-06,6.439293542825908e-15
320,1.1812500000000001,2.966698709352493,2.9667046622922664,-5.952939773568033e-06,6.217248937900877e-15
320,1.1875000000000002,2.9849895343622523,2.984995496430447,-5.9620681946981335e-06,5.995204332975845e-15
320,1.19375,3.0031507735205123,3.0031567428643027,-5.969343790379611e-06,6.217248937900877e-15
320,1.2000000000000002,3.02118093146435,3.021186906216737,-5.974752387061244e-06,5.773159728050814e-15
320,1.2062500000000003,3.039078559636981,3.0390845379181965,-5.978281215401893e-06,5.995204332975845e-15
320,1.2125000000000001,3.0568422565145337,3.0568482364334897,-5.979918956011687e-06,6.8833827526759706e-15
320,1.2187500000000002,3.0744706678005684,3.0744766474563345,-5.97965576609738e-06,7.105427357601002e-15
320,1.225,3.091962486587895,3.091968464071191,-5.9774832958936486e-06,7.771561172376096e-15
320,1.2312500000000002,3.109316453487223,3.1093224268819517,-5.973394728631121e-06,8.43769498715119e-15
320,1.2375000000000003,3.1265313567222996,3.1265373241071,-5.967384800520392e-06,8.881784197001252e-15
320,1.2437500000000001,3.1436060321911405,3.143611991640968,-5.959449827397378e-06,8.43769498715119e-15
320,1.2500000000000002,3.1605393634930383,3.1605453130807635,-5.949587725151417e-06,8.215650382226158e-15
320,1.25625,3.1773302819210483,3.1773362197190713,-5.9377980230479466e-06,8.43769498715119e-15
320,1.2625000000000002,3.1939777664196454,3.1939836905015535,-5.924081908137424e-06,7.771561172376096e-15
320,1.2687500000000003,3.2104808435074097,3.2104867519496243,-5.908442214597187e-06,7.549516567451064e-15
320,1.2750000000000001,3.2268385871644414,3.226844478047897,-5.890883455705875e-06,7.327471962526033e-15
320,1.2812500000000002,3.24305011868442,3.2430559900962472,-5.871411827396145e-06,7.327471962526033e-15
320,1.2875,3.2591146064911243,3.259120456526365,-5.850035240673179e-06,6.661338147750939e-15
320,1.2937500000000002,3.2750312659194076,3.2750370926827124,-5.826763304739302e-06,5.995204332975845e-15
320,1.3000000000000003,3.290799358960486,3.29080516056784,-5.801607354083416e-06,5.995204332975845e-15
320,1.3062500000000001,3.306418193971603,3.3064239685520542,-5.774580451145539e-06,4.884981308350689e-15
320,1.3125000000000002,3.3218871253500826,3.3218928710474662,-5.745697383652271e-06,4.6629367034256575e-15
320,1.31875,3.3372055531718288,3.3372112681465027,-5.714974673942663e-06,5.10702591327572e-15
320,1.3250000000000002,3.3523729227944052,3.3523786052249873,-5.682430582076847e-06,4.6629367034256575e-15
320,1.3312500000000003,3.3673887244248673,3.367394372509953,-5.648085085852017e-06,5.10702591327572e-15
320,1.3375000000000001,3.3822524926524795,3.3822581046123847,-5.611959905227337e-06,5.551115123125783e-15
320,1.3437500000000002,3.396963805946671,3.3969693800251357,-5.57407846457636e-06,5.10702591327572e-15
320,1.35,3.411522286120404,3.4115278205863055,-5.534465901568808e-06,5.10702591327572e-15
320,1.3562500000000002,3.425927597759349,3.425933090908403,-5.49314905429199e-06,4.440892098500626e-15
320,1.3625000000000003,3.4401794476172323,3.440184897773679,-5.450156446595855e-06,3.1086244689504383e-15
320,1.3687500000000001,3.4542775839777766,3.454282989496032,-5.40551825523039e-06,3.1086244689504383e-15
320,1.3750000000000002,3.4682217959836428,3.4682271552499664,-5.359266323612388e-06,2.4424906541753444e-15
320,1.38125,3.482011912932979,3.4820172243670924,-5.311434113419722e-06,1.7763568394002505e-15
320,1.3875000000000002,3.495647803544037,3.4956530656007287,-5.262056691712758e-06,1.9984014443252818e-15
320,1.3937500000000003,3.5091293751884876,3.509134586359199,-5.2111707113944306e-06,1.7763568394002505e-15
320,1.4000000000000001,3.5224565730940904,3.52246173190846,-5.158814369465858e-06,6.661338147750939e-16
320,1.4062500000000002,3.535629379517365,3.5356344845447416,-5.105027376828275e-06,8.881784197001252e-16
320,1.4125,3.54864781288698,3.548652862737928,-5.049850948068979e-06,1.1102230246251565e-15
320,1.4187500000000002,3.5615119269187065,3.56151692024644,-4.9933277335156845e-06,1.3322676295501878e-15
320,1.4250000000000003,3.5742218097026313,3.5742267452044367,-4.935501805469755e-06,2.220446049250313e-15
320,1.4312500000000001,3.5867775827635695,3.5867824591821793,-4.876418609800481e-06,2.4424906541753444e-15
320,1.4375000000000002,3.5991794000955326,3.599184216220457,-4.816124924200693e-06,2.220446049250313e-15
320,1.44375,3.6114274471711885,3.611432201839999,-4.754668810669216e-06,2.4424906541753444e-15
320,1.4500000000000002,3.6235219399272767,3.6235266320268535,-4.692099576875108e-06,1.9984014443252818e-15
320,1.4562500000000003,3.6354631237270185,3.6354677521947316,-4.628467713096995e-06,2.4424906541753444e-15
320,1.4625000000000001,3.6472512723005126,3.647255836125375,-4.56382486246909e-06,2.220446049250313e-15
320,1.4687500000000002,3.658886686664278,3.658891184888025,-4.498223746818297e-06,2.220446049250313e-15
320,1.475,3.6703696940209847,3.670374125739109,-4.4317181244757364e-06,2.4424906541753444e-15
320,1.4812500000000002,3.6817006466405644,3.681705011003302,-4.3643627374301275e-06,1.9984014443252818e-15
320,1.4875000000000003,3.692879920723912,3.6928842169371445,-4.296213232724e-06,2.220446049250313e-15
320,1.4937500000000001,3.703907915250312,3.703912142576434,-4.227326122041575e-06,1.9984014443252818e-15
320,1.5000000000000002,3.7147850508099234,3.7147892085686345,-4.15775871109858e-06,1.7763568394002505e-15
320,1.50625,3.725511768422539,3.7255158559915764,-4.087569037469763e-06,2.220446049250313e-15
320,1.5125000000000002,3.736088528343947,3.736092545159752,-4.016815805307772e-06,1.9984014443252818e-15
320,1.5187500000000003,3.7465158088612043,3.746519754419525,-3.945558320506137e-06,8.881784197001252e-16
320,1.5250000000000001,3.756794105078189,3.7567979789346015,-3.873856412539567e-06,1.3322676295501878e-15
320,1.5312500000000002,3.766923927692757,3.766927729463142,-3.8017703847259554e-06,6.661338147750939e-16
320,1.5375,3.7769058017669623,3.7769095311278855,-3.7293609231880964e-06,1.1102230246251565e-15
320,1.5437500000000002,3.7867402654916673,3.7867439221807087,-3.6566890413425313e-06,1.1102230246251565e-15
320,1.5500000000000003,3.796427868947032,3.7964314527630276,-3.583815995522599e-06,1.7763568394002505e-15
320,1.5562500000000001,3.8059691728602605,3.805972683663487,-3.510803226358661e-06,1.7763568394002505e-15
320,1.5625000000000002,3.815364747362106,3.815368185074374,-3.437712267739812e-06,1.3322676295501878e-15
320,1.56875,3.824615170743529,3.824618535348219,-3.364604689970463e-06,1.3322676295501878e-15
320,1.5750000000000002,3.83372102821404,3.8337243197560427,-3.2915420025148023e-06,1.1102230246251565e-15
320,1.5812500000000003,3.8426829106631066,3.842686129248714,-3.21858560736743e-06,0.0
320,1.5875000000000001,3.851501413426201,3.8515045592228954,-3.145796694248304e-06,0.0
320,1.5937500000000002,3.860177135056846,3.860180208293039,-3.0732361930851937e-06,-4.440892098500626e-16
320,1.6,3.868710676106229,3.8687136770709083,-3.0009646794226796e-06,-3.3306690738754696e-16
320,1.6062500000000002,3.8771026379117797,3.8771055669540844,-2.929042304700147e-06,-6.661338147750939e-16
320,1.6125000000000003,3.8853536213962028,3.88535647892492,-2.8575287172039054e-06,4.440892098500626e-16
320,1.6187500000000001,3.893464225878376,3.8934670123613886,-2.7864830127732887e-06,-3.3306690738754696e-16
320,1.6250000000000002,3.901435047897654,3.9014377638612676,-2.7159636135642984e-06,-6.661338147750939e-16
320,1.63125,3.909266680052847,3.909269326081083,-2.646028236075182e-06,-9.992007221626409e-16
320,1.6375000000000002,3.9169597098574247,3.9169622865912244,-2.576733799664055e-06,-6.661338147750939e-16
320,1.6437500000000003,3.924514718612262,3.9245172267486206,-2.5081363586032523e-06,-2.220446049250313e-16
320,1.6500000000000001,3.931932280297313,3.931934720588357,-2.440291043903642e-06,-4.440892098500626e-16
320,1.6562500000000002,3.9392129604836086,3.939215333735575,-2.373251966503176e-06,-2.220446049250313e-16
320,1.6625,3.946357315266812,3.946359622338987,-2.3070721750784173e-06,0.0
320,1.6687500000000002,3.953365890223732,3.953368132027303,-2.2418035712234996e-06,8.881784197001252e-16
320,1.6750000000000003,3.9602392193929745,3.9602413968898422,-2.1774968677057416e-06,1.1102230246251565e-15
320,1.6812500000000001,3.966977824281077,3.96697993848257,-2.114201492986467e-06,1.3322676295501878e-15
320,1.6875000000000002,3.9735822128952085,3.9735842648607673,-2.051965558802493e-06,1.5543122344752192e-15
320,1.69375,3.9800528788037246,3.9800548696395044,-1.990835779785982e-06,2.220446049250313e-15
320,1.7000000000000002,3.9863903002256293,3.9863922310830593,-1.9308574299437e-06,2.6645352591003757e-15
320,1.7062500000000003,3.9925949391500977,3.992596811224376,-1.8720742782640798e-06,2.220446049250313e-15
320,1.7125000000000001,3.9986672404870784,3.9986690550156196,-1.814528541199678e-06,1.3322676295501878e-15
320,1.7187500000000002,4.00460763125003,4.004609389510849,-1.7582608187183268e-06,1.7763568394002505e-15
320,1.725,4.010416519771711,4.0104182230817695,-1.7033100583319083e-06,2.4424906541753444e-15
320,1.7312500000000002,4.016094294953999,4.016095944667508,-1.649713508911077e-06,3.552713678800501e-15
320,1.7375000000000003,4.021641325552596,4.021642923059272,-1.5975066753881606e-06,3.552713678800501e-15
320,1.7437500000000001,4.027057959497469,4.027059506220739,-1.5467232694632571e-06,2.6645352591003757e-15
320,1.7500000000000002,4.032344523249784,4.032346020644954,-1.4973951696362064e-06,2.6645352591003757e-15
320,1.75625,4.037501321196065,4.037502770748461,-1.4495523963375945e-06,2.6645352591003757e-15
320,1.7625000000000002,4.042528635080283,4.0425300383033616,-1.403223078177973e-06,2.220446049250313e-15
320,1.7687500000000003,4.0474267234745005,4.047428081907905,-1.358433404874404e-06,2.886579864025407e-15
320,1.7750000000000001,4.052195821288585,4.052197136496216,-1.3152076308031724e-06,2.886579864025407e-15
320,1.7812500000000002,4.056836139319619,4.056837412887638,-1.2735680190445464e-06,2.220446049250313e-15
320,1.7875,4.061347863841361,4.061349097376188,-1.2335348271719226e-06,2.6645352591003757e-15
320,1.7937500000000002,4.065731156234203,4.065732351360512,-1.1951263090281827e-06,2.220446049250313e-15
320,1.8000000000000003,4.069986152656017,4.069987311014687,-1.1583586703167725e-06,2.6645352591003757e-15
320,1.8062500000000001,4.0741129637540965,4.074114087000177,-1.1232460801480215e-06,2.886579864025407e-15
320,1.8125000000000002,4.078111674418509,4.078112764219158,-1.0898006488346823e-06,2.6645352591003757e-15
320,1.81875,4.0819823435769855,4.081983401609406,-1.0580324207865033e-06,1.9984014443252818e-15
320,1.8250000000000002,4.085725004031469,4.085726031980848,-1.0279493789511207e-06,2.220446049250313e-15
320,1.8312500000000003,4.08933966233641,4.089340661893853,-9.995574421495235e-07,1.3322676295501878e-15
320,1.8375000000000001,4.092826298718786,4.092827271579246,-9.728604597469825e-07,1.5543122344752192e-15
320,1.8437500000000002,4.096184867039785,4.0961858149000125,-9.478602276402626e-07,1.7763568394002505e-15
320,1.85,4.099415294798046,4.099416219354554,-9.245565077975471e-07,1.3322676295501878e-15
320,1.8562500000000002,4.102517483174336,4.102518386121339,-9.029470033894427e-07,2.4424906541753444e-15
320,1.8625000000000003,4.105491307117294,4.1054921901447194,-8.830274254023607e-07,1.5543122344752192e-15
320,1.8687500000000001,4.108336615470165,4.108337480261621,-8.647914562232017e-07,1.1102230246251565e-15
320,1.8750000000000002,4.111053231137962,4.111054079368779,-8.482308171409159e-07,8.881784197001252e-16
320,1.88125,4.113640951294855,4.1136417846301105,-8.333352559120044e-07,1.5543122344752192e-15
320,1.8875000000000002,4.116099547631178,4.116100367723788,-8.20092609821188e-07,1.3322676295501878e-15
320,1.8937500000000003,4.118428766639706,4.118429575128504,-8.084887976878008e-07,2.220446049250313e-15
320,1.9000000000000001,4.120628329940494,4.1206291284483765,-7.985078820382796e-07,2.220446049250313e-15
320,1.9062500000000002,4.122697934643802,4.122698724775888,-7.901320859815542e-07,2.220446049250313e-15
320,1.9125,4.124637253750379,4.124638037092209,-7.833418305125406e-07,2.6645352591003757e-15
320,1.9187500000000002,4.126445936588411,4.126446714704201,-7.781157904673819e-07,2.886579864025407e-15
320,1.9250000000000003,4.128123609286426,4.128124383717344,-7.744309176160868e-07,2.886579864025407e-15
320,1.9312500000000001,4.129669875281317,4.129670647543808,-7.722624912887e-07,2.6645352591003757e-15
320,1.9375000000000002,4.131084315860646,4.131085087444818,-7.71584172554185e-07,2.6645352591003757e-15
320,1.94375,4.132366490738392,4.132367263106435,-7.723680424120971e-07,2.886579864025407e-15
320,1.9500000000000002,4.1335159386631775,4.1335167132478325,-7.74584655083288e-07,3.3306690738754696e-15
320,1.9562500000000003,4.134532178058017,4.134532956261114,-7.782030966296816e-07,3.552713678800501e-15
320,1.9625000000000001,4.135414707690631,4.135415490881659,-7.831910275868381e-07,4.884981308350689e-15
320,1.9687500000000002,4.136163007373226,4.136163796887986,-7.895147593472984e-07,4.884981308350689e-15
320,1.975,4.136776538690763,4.136777335830044,-7.971392808059363e-07,4.884981308350689e-15
320,1.9812500000000002,4.137254745756518,4.137255551784861,-8.060283427369086e-07,5.329070518200751e-15
320,1.9875000000000003,4.137597055993883,4.137597872138393,-8.161445101961817e-07,5.773159728050814e-15
320,1.9937500000000001,4.137802880943225,4.137803708392447,-8.27449222029486e-07,5.995204332975845e-15
320,2.0,4.137871617092619,4.13787245699548,-8.399028610384107e-07,6.217248937900877e-15
